"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Gtf2i",0.0194041125782089,0.499497771550907,0.333,0.229,1,"Gtf2i","OPCs","PTZvsSAL_1hr","Up"
"Kcnd3",0.019565121861068,0.351340378444982,0.421,0.297,1,"Kcnd3","OPCs","PTZvsSAL_1hr","Up"
"Cd9",0.0201251883131354,0.478283368836262,0.277,0.177,1,"Cd9","OPCs","PTZvsSAL_1hr","Up"
"Spag9",0.02019695038835,0.283693972625881,0.589,0.453,1,"Spag9","OPCs","PTZvsSAL_1hr","Up"
"Usp24",0.0205942307235558,0.181416417289975,0.893,0.812,1,"Usp24","OPCs","PTZvsSAL_1hr","Up"
"Chd8",0.0214573586465538,0.431548592593598,0.275,0.177,1,"Chd8","OPCs","PTZvsSAL_1hr","Up"
"Sbf2",0.0215297200342559,0.411795607603898,0.526,0.417,1,"Sbf2","OPCs","PTZvsSAL_1hr","Up"
"Arfgef1",0.0218753590080243,0.457024915450368,0.304,0.203,1,"Arfgef1","OPCs","PTZvsSAL_1hr","Up"
"Grik1",0.0222236506674155,-0.371495890780236,0.506,0.568,1,"Grik1","OPCs","PTZvsSAL_1hr","Down"
"Kcnip3",0.022905388157095,0.575496586869736,0.277,0.193,1,"Kcnip3","OPCs","PTZvsSAL_1hr","Up"
"March1",0.0233854722345481,0.192845303638306,0.915,0.849,1,"March1","OPCs","PTZvsSAL_1hr","Up"
"Dtna",0.0233959187853506,0.143192268764673,0.36,0.234,1,"Dtna","OPCs","PTZvsSAL_1hr","Up"
"Nebl",0.0236668397093033,0.560203559672749,0.324,0.234,1,"Nebl","OPCs","PTZvsSAL_1hr","Up"
"Plpp3",0.0237764503554504,0.496259598115011,0.29,0.198,1,"Plpp3","OPCs","PTZvsSAL_1hr","Up"
"Oxr1",0.0238874924177577,0.31041095776308,0.38,0.255,1,"Oxr1","OPCs","PTZvsSAL_1hr","Up"
"Srpk2",0.0240277034843362,0.3981290029853,0.309,0.208,1,"Srpk2","OPCs","PTZvsSAL_1hr","Up"
"Cspg4",0.0240591768785761,0.266827830439856,0.579,0.458,1,"Cspg4","OPCs","PTZvsSAL_1hr","Up"
"Smg1",0.0244527576757935,0.435844206752275,0.353,0.25,1,"Smg1","OPCs","PTZvsSAL_1hr","Up"
"Add1",0.0244871990173818,0.45563921783693,0.255,0.161,1,"Add1","OPCs","PTZvsSAL_1hr","Up"
"Grid2",0.0252128847618691,-0.179371348319386,0.99,1,1,"Grid2","OPCs","PTZvsSAL_1hr","Down"
"Pola1",0.0252333212680573,-0.522213633767564,0.26,0.339,1,"Pola1","OPCs","PTZvsSAL_1hr","Down"
"Apba2",0.0255499061307577,0.41381781597955,0.277,0.177,1,"Apba2","OPCs","PTZvsSAL_1hr","Up"
"Rapgef2",0.0256375327858897,0.539781636172976,0.282,0.193,1,"Rapgef2","OPCs","PTZvsSAL_1hr","Up"
"Alcam",0.0258317707305009,-0.37223156218072,0.679,0.688,1,"Alcam","OPCs","PTZvsSAL_1hr","Down"
"Ubr5",0.0266377054287953,0.271406948705093,0.384,0.271,1,"Ubr5","OPCs","PTZvsSAL_1hr","Up"
