"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"C130071C03Rik",0.0100527208879678,-0.1944518959543,0.823,0.857,1,"C130071C03Rik","Astrocytes","PTZvsSAL_24hr","Down"
"Ehbp1",0.0104949565239146,-0.305883886983151,0.612,0.665,1,"Ehbp1","Astrocytes","PTZvsSAL_24hr","Down"
"Eif2s3y",0.0106470444470887,0.531172646623453,0.294,0.219,1,"Eif2s3y","Astrocytes","PTZvsSAL_24hr","Up"
"Dock4",0.011090773103381,0.264391129972081,0.648,0.575,1,"Dock4","Astrocytes","PTZvsSAL_24hr","Up"
"Fras1",0.0113531280412715,-0.353244793502525,0.224,0.305,1,"Fras1","Astrocytes","PTZvsSAL_24hr","Down"
"Foxo1",0.011754831135977,-0.444066903925229,0.197,0.268,1,"Foxo1","Astrocytes","PTZvsSAL_24hr","Down"
"Braf",0.0117584008572162,-0.342354686321422,0.343,0.425,1,"Braf","Astrocytes","PTZvsSAL_24hr","Down"
"Paqr8",0.0121889626053437,-0.456154478494159,0.416,0.481,1,"Paqr8","Astrocytes","PTZvsSAL_24hr","Down"
"Ccnd2",0.0122071409798205,-0.444235377463156,0.227,0.307,1,"Ccnd2","Astrocytes","PTZvsSAL_24hr","Down"
"Arhgef26",0.0128580032139242,-0.281981358510895,0.612,0.691,1,"Arhgef26","Astrocytes","PTZvsSAL_24hr","Down"
"Ophn1",0.0135155764876566,0.449350028998118,0.327,0.247,1,"Ophn1","Astrocytes","PTZvsSAL_24hr","Up"
"Hectd4",0.014421496035891,0.472386025145875,0.366,0.29,1,"Hectd4","Astrocytes","PTZvsSAL_24hr","Up"
"Nav3",0.0147461711456593,0.429883894884988,0.368,0.294,1,"Nav3","Astrocytes","PTZvsSAL_24hr","Up"
"Msi2",0.0149150895149063,-0.179386484362301,0.867,0.928,1,"Msi2","Astrocytes","PTZvsSAL_24hr","Down"
"Ppp3ca",0.0150656581202982,0.286508608525139,0.684,0.636,1,"Ppp3ca","Astrocytes","PTZvsSAL_24hr","Up"
"Pard3b",0.0154135741247111,-0.275798952683652,0.701,0.751,1,"Pard3b","Astrocytes","PTZvsSAL_24hr","Down"
"Nf1",0.0155202977782211,-0.250855083727681,0.668,0.732,1,"Nf1","Astrocytes","PTZvsSAL_24hr","Down"
"Wdr26",0.0156046871398263,0.378298294115658,0.28,0.204,1,"Wdr26","Astrocytes","PTZvsSAL_24hr","Up"
"Gm11266",0.0156380269155941,-0.374395500612385,0.319,0.395,1,"Gm11266","Astrocytes","PTZvsSAL_24hr","Down"
"Pnpla8",0.0157802210595298,-0.612958749997698,0.191,0.254,1,"Pnpla8","Astrocytes","PTZvsSAL_24hr","Down"
