"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Cst3",2.67522146805176e-07,0.453407372411884,0.957,0.915,0.00670062721102925,"Cst3","Astrocytes","PTZvsSAL_1hr","Up"
"Slc1a3",9.7171752119378e-07,0.415571529379939,0.981,0.96,0.0243386087533406,"Slc1a3","Astrocytes","PTZvsSAL_1hr","Up"
"Kcnn2",1.36246832558749e-06,0.926898172510244,0.698,0.542,0.0341257441509898,"Kcnn2","Astrocytes","PTZvsSAL_1hr","Up"
"Cwc22",2.71489204738345e-06,0.724349171590027,0.696,0.52,0.0679999011108132,"Cwc22","Astrocytes","PTZvsSAL_1hr","Up"
"Slc1a2",2.71937057597625e-05,0.410563274040102,0.976,0.949,0.681120748164772,"Slc1a2","Astrocytes","PTZvsSAL_1hr","Up"
"Nrg1",3.41292405532924e-05,-0.593641718435678,0.435,0.599,0.854835088138315,"Nrg1","Astrocytes","PTZvsSAL_1hr","Down"
"Hacd2",4.12996351403307e-05,1.06389145415175,0.397,0.226,1,"Hacd2","Astrocytes","PTZvsSAL_1hr","Up"
"Rasa2",4.63186641514855e-05,0.785035697436107,0.534,0.345,1,"Rasa2","Astrocytes","PTZvsSAL_1hr","Up"
"Lars2",4.91787468151688e-05,-0.910005225297949,0.2,0.35,1,"Lars2","Astrocytes","PTZvsSAL_1hr","Down"
"Celf2",5.210691684799e-05,-0.431739196506052,0.895,0.932,1,"Celf2","Astrocytes","PTZvsSAL_1hr","Down"
"Pcdh15",5.315122940463e-05,-1.04320148411166,0.126,0.266,1,"Pcdh15","Astrocytes","PTZvsSAL_1hr","Down"
"Acsl3",9.2249739343844e-05,1.01925694918128,0.425,0.271,1,"Acsl3","Astrocytes","PTZvsSAL_1hr","Up"
"Clasp1",9.56891846058341e-05,-0.707406387794314,0.247,0.395,1,"Clasp1","Astrocytes","PTZvsSAL_1hr","Down"
"Syt1",0.000104911457445182,-1.09497925763261,0.162,0.299,1,"Syt1","Astrocytes","PTZvsSAL_1hr","Down"
"Clu",0.000159388166884319,0.619979502848545,0.665,0.514,1,"Clu","Astrocytes","PTZvsSAL_1hr","Up"
"S1pr1",0.000279608788636942,0.69146568259734,0.297,0.153,1,"S1pr1","Astrocytes","PTZvsSAL_1hr","Up"
"Ubb",0.000293841123112039,-0.928910602973595,0.152,0.277,1,"Ubb","Astrocytes","PTZvsSAL_1hr","Down"
"Schip1",0.000314209084832641,-1.0502878851493,0.173,0.299,1,"Schip1","Astrocytes","PTZvsSAL_1hr","Down"
"Htra1",0.000359022858591663,0.801737723191275,0.511,0.362,1,"Htra1","Astrocytes","PTZvsSAL_1hr","Up"
"Sparcl1",0.000377813546311478,0.416403292384688,0.924,0.876,1,"Sparcl1","Astrocytes","PTZvsSAL_1hr","Up"
