"","target","source","weight"
"1","Nr4a3","Dync1i2",0.160993055533095
"2","Las1l","Dync1i2",0.436417795927189
"3","Snrnp70","Dync1i2",0.402589148539716
"4","Nr4a3","Cwc22",0.156636402720601
"5","Las1l","Cwc22",0.408071205879566
"6","Snrnp70","Cwc22",0.435292391399833
"7","Nr4a3","Ano3",0.152574616873624
"8","Las1l","Ano3",0.357721382509478
"9","Snrnp70","Ano3",0.489704000616899
"10","Nr4a3","Ryr3",0.291597280528532
"11","Las1l","Ryr3",0.353432760502936
"12","Snrnp70","Ryr3",0.354969958968532
"13","Nr4a3","Rasgrp1",0.269404273664036
"14","Las1l","Rasgrp1",0.331995187713149
"15","Snrnp70","Rasgrp1",0.398600538622815
"16","Nr4a3","Snhg11",0.118989532470667
"17","Las1l","Snhg11",0.496355317679465
"18","Snrnp70","Snhg11",0.384655149849867
"19","Nr4a3","Cyp7b1",0.153207609903055
"20","Las1l","Cyp7b1",0.371065351922245
"21","Snrnp70","Cyp7b1",0.475727038174701
"22","Nr4a3","Nlgn1",0.173077210690105
"23","Las1l","Nlgn1",0.404802917124444
"24","Snrnp70","Nlgn1",0.422119872185451
"25","Nr4a3","Gm20754",0.225357852635326
"26","Las1l","Gm20754",0.352038706905598
"27","Snrnp70","Gm20754",0.422603440459076
"28","Nr4a3","Fstl5",0.148521953436181
"29","Las1l","Fstl5",0.415267493267563
"30","Snrnp70","Fstl5",0.436210553296255
"31","Nr4a3","Gria2",0.12761745483638
"32","Las1l","Gria2",0.370648928121547
"33","Snrnp70","Gria2",0.501733617042073
"34","Nr4a3","Epha7",0.203738411061196
"35","Las1l","Epha7",0.382343798269563
"36","Snrnp70","Epha7",0.413917790669241
"37","Nr4a3","Nr4a3",0
"38","Las1l","Nr4a3",0.510032665960737
"39","Snrnp70","Nr4a3",0.489967334039263
"40","Nr4a3","Rsrp1",0.136900014264895
"41","Las1l","Rsrp1",0.404460450869348
"42","Snrnp70","Rsrp1",0.458639534865757
"43","Nr4a3","Cdk14",0.148622551283489
"44","Las1l","Cdk14",0.379025760396221
"45","Snrnp70","Cdk14",0.47235168832029
"46","Nr4a3","Magi2",0.123080902806279
"47","Las1l","Magi2",0.390168421884829
"48","Snrnp70","Magi2",0.486750675308893
"49","Nr4a3","Galnt17",0.217387065499738
"50","Las1l","Galnt17",0.34867876878562
"51","Snrnp70","Galnt17",0.433934165714642
"52","Nr4a3","Actb",0.163783707621407
"53","Las1l","Actb",0.393650440141955
"54","Snrnp70","Actb",0.442565852236639
"55","Nr4a3","Ccser1",0.137140067605471
"56","Las1l","Ccser1",0.414742970475556
"57","Snrnp70","Ccser1",0.448116961918973
"58","Nr4a3","Cpt1c",0.133533788481503
"59","Las1l","Cpt1c",0.401832520138833
"60","Snrnp70","Cpt1c",0.464633691379664
"61","Nr4a3","Snrnp70",0.438210573043745
"62","Las1l","Snrnp70",0.561789426956256
"63","Snrnp70","Snrnp70",0
"64","Nr4a3","Il16",0.190704463946896
"65","Las1l","Il16",0.353862606752073
"66","Snrnp70","Il16",0.455432929301032
"67","Nr4a3","Cntn5",0.150904858063552
"68","Las1l","Cntn5",0.393636857734524
"69","Snrnp70","Cntn5",0.455458284201924
"70","Nr4a3","Grik4",0.238426667787115
"71","Las1l","Grik4",0.353557531785022
"72","Snrnp70","Grik4",0.408015800427863
"73","Nr4a3","Peak1",0.172702346739196
"74","Las1l","Peak1",0.381429361149792
"75","Snrnp70","Peak1",0.445868292111012
"76","Nr4a3","Tmod3",0.220179124257514
"77","Las1l","Tmod3",0.388211361795921
"78","Snrnp70","Tmod3",0.391609513946564
"79","Nr4a3","Clstn2",0.168394892028641
"80","Las1l","Clstn2",0.373943376129327
"81","Snrnp70","Clstn2",0.457661731842032
"82","Nr4a3","Dalrd3",0.146815124300456
"83","Las1l","Dalrd3",0.421702418622304
"84","Snrnp70","Dalrd3",0.43148245707724
"85","Nr4a3","9530059O14Rik",0.245973925712348
"86","Las1l","9530059O14Rik",0.407641649393899
"87","Snrnp70","9530059O14Rik",0.346384424893753
"88","Nr4a3","Lars2",0.149079407309145
"89","Las1l","Lars2",0.389143174785131
"90","Snrnp70","Lars2",0.461777417905724
"91","Nr4a3","Grm1",0.145287399770023
"92","Las1l","Grm1",0.380349018193296
"93","Snrnp70","Grm1",0.474363582036682
"94","Nr4a3","Grik2",0.146659390852376
"95","Las1l","Grik2",0.388744903255013
"96","Snrnp70","Grik2",0.464595705892611
"97","Nr4a3","Mgat4c",0.21482724328424
"98","Las1l","Mgat4c",0.3872985656551
"99","Snrnp70","Mgat4c",0.39787419106066
"100","Nr4a3","Nav3",0.106022033243988
"101","Las1l","Nav3",0.41771033812085
"102","Snrnp70","Nav3",0.476267628635162
"103","Nr4a3","Kcnc2",0.100245528629493
"104","Las1l","Kcnc2",0.473338106873012
"105","Snrnp70","Kcnc2",0.426416364497494
"106","Nr4a3","Trhde",0.201954894753085
"107","Las1l","Trhde",0.405807107925252
"108","Snrnp70","Trhde",0.392237997321663
"109","Nr4a3","Ddx5",0.11841998208534
"110","Las1l","Ddx5",0.356207434639834
"111","Snrnp70","Ddx5",0.525372583274826
"112","Nr4a3","Srsf2",0.126113095996736
"113","Las1l","Srsf2",0.380186224017657
"114","Snrnp70","Srsf2",0.493700679985608
"115","Nr4a3","Nptx1",0.152588892925305
"116","Las1l","Nptx1",0.349059882755656
"117","Snrnp70","Nptx1",0.498351224319039
"118","Nr4a3","Ifrd1",0.20906938957553
"119","Las1l","Ifrd1",0.353718002363055
"120","Snrnp70","Ifrd1",0.437212608061415
"121","Nr4a3","Dock4",0.21121514419235
"122","Las1l","Dock4",0.361582702946662
"123","Snrnp70","Dock4",0.427202152860988
"124","Nr4a3","Meg3",0.129252439932291
"125","Las1l","Meg3",0.510040655709127
"126","Snrnp70","Meg3",0.360706904358582
