"","target","source","weight"
"1","Klf9","Kcnq5",0.0281340377613176
"2","Rcor1","Kcnq5",0.0318750456603577
"3","Cnot3","Kcnq5",0.0329463066918766
"4","Zeb2","Kcnq5",0.0918479854392815
"5","Clk1","Kcnq5",0.0632611708395777
"6","Dnmt3a","Kcnq5",0.0846369005161541
"7","Las1l","Kcnq5",0.101235132633282
"8","Msra","Kcnq5",0.159800482726848
"9","Pkm","Kcnq5",0.0353571536727824
"10","Rps10","Kcnq5",0.0288337080530889
"11","Rufy3","Kcnq5",0.0783270594695316
"12","Snrnp70","Kcnq5",0.101616791610093
"13","Supt20","Kcnq5",0.0436898438837753
"14","Ywhaz","Kcnq5",0.118438381042034
"15","Klf9","Clk1",0.0374259927642566
"16","Rcor1","Clk1",0.0413061974597893
"17","Cnot3","Clk1",0.0439517520221754
"18","Zeb2","Clk1",0.140954298598965
"19","Clk1","Clk1",0
"20","Dnmt3a","Clk1",0.0683286346662727
"21","Las1l","Clk1",0.0843381179366634
"22","Msra","Clk1",0.137107791403818
"23","Pkm","Clk1",0.0450832483268833
"24","Rps10","Clk1",0.0412218990772569
"25","Rufy3","Clk1",0.0843211301948788
"26","Snrnp70","Clk1",0.137107996183813
"27","Supt20","Clk1",0.0556282808435425
"28","Ywhaz","Clk1",0.083224660521685
"29","Klf9","Itm2c",0.0401444191584086
"30","Rcor1","Itm2c",0.0356097338313719
"31","Cnot3","Itm2c",0.0417385199962215
"32","Zeb2","Itm2c",0.123760034481782
"33","Clk1","Itm2c",0.073854671715389
"34","Dnmt3a","Itm2c",0.0683123972429409
"35","Las1l","Itm2c",0.0670994793971168
"36","Msra","Itm2c",0.125506349087891
"37","Pkm","Itm2c",0.0511037024467689
"38","Rps10","Itm2c",0.0398411024216863
"39","Rufy3","Itm2c",0.074737963228301
"40","Snrnp70","Itm2c",0.12684682988872
"41","Supt20","Itm2c",0.0543476969659875
"42","Ywhaz","Itm2c",0.0770971001374145
"43","Klf9","Gm4258",0.032658377316965
"44","Rcor1","Gm4258",0.0361868860090523
"45","Cnot3","Gm4258",0.0398264842842988
"46","Zeb2","Gm4258",0.113909824356363
"47","Clk1","Gm4258",0.073115016505118
"48","Dnmt3a","Gm4258",0.0647054652714761
"49","Las1l","Gm4258",0.0996772748338756
"50","Msra","Gm4258",0.124235860902523
"51","Pkm","Gm4258",0.0412655003560443
"52","Rps10","Gm4258",0.0352992516043765
"53","Rufy3","Gm4258",0.0941928510526205
"54","Snrnp70","Gm4258",0.115608107031307
"55","Supt20","Gm4258",0.0519299779921785
"56","Ywhaz","Gm4258",0.0773891224838015
"57","Klf9","Gm36975",0.0336023488307993
"58","Rcor1","Gm36975",0.0388738950278321
"59","Cnot3","Gm36975",0.0425323488681906
"60","Zeb2","Gm36975",0.119312516925627
"61","Clk1","Gm36975",0.074332383900253
"62","Dnmt3a","Gm36975",0.0680247948573195
"63","Las1l","Gm36975",0.0807144130434476
"64","Msra","Gm36975",0.127947647598705
"65","Pkm","Gm36975",0.0431032005068327
"66","Rps10","Gm36975",0.0393596488944308
"67","Rufy3","Gm36975",0.0823552725054179
"68","Snrnp70","Gm36975",0.117053102685283
"69","Supt20","Gm36975",0.0531043459184743
"70","Ywhaz","Gm36975",0.0796840804373879
"71","Klf9","Atp1b1",0.0337132561815062
"72","Rcor1","Atp1b1",0.0367838634712576
"73","Cnot3","Atp1b1",0.0408475340902509
"74","Zeb2","Atp1b1",0.112716893939238
"75","Clk1","Atp1b1",0.0718254566249705
"76","Dnmt3a","Atp1b1",0.0655012550322645
"77","Las1l","Atp1b1",0.0805981788103779
"78","Msra","Atp1b1",0.136659861753386
"79","Pkm","Atp1b1",0.0506277092333782
"80","Rps10","Atp1b1",0.0389496378821841
"81","Rufy3","Atp1b1",0.0729687550463688
"82","Snrnp70","Atp1b1",0.112788122518132
"83","Supt20","Atp1b1",0.050434983662335
"84","Ywhaz","Atp1b1",0.0955844917543496
"85","Klf9","Akt3",0.0261238182515118
"86","Rcor1","Akt3",0.0327484133230116
"87","Cnot3","Akt3",0.0387062793807369
"88","Zeb2","Akt3",0.12643759421108
"89","Clk1","Akt3",0.0697711554987368
"90","Dnmt3a","Akt3",0.0575521062272614
"91","Las1l","Akt3",0.0747335553776586
"92","Msra","Akt3",0.183278347643538
"93","Pkm","Akt3",0.0388834305957766
"94","Rps10","Akt3",0.033604838524768
"95","Rufy3","Akt3",0.0727877904150406
"96","Snrnp70","Akt3",0.124164379377347
"97","Supt20","Akt3",0.0516823755912367
"98","Ywhaz","Akt3",0.0695259155822948
"99","Klf9","Arl5b",0.0356804481572209
"100","Rcor1","Arl5b",0.0400105887330531
"101","Cnot3","Arl5b",0.0421857556401933
"102","Zeb2","Arl5b",0.125862561572961
"103","Clk1","Arl5b",0.0728109025799749
"104","Dnmt3a","Arl5b",0.0672824570523436
"105","Las1l","Arl5b",0.0767686485636603
"106","Msra","Arl5b",0.128530494695272
"107","Pkm","Arl5b",0.0447895610460514
"108","Rps10","Arl5b",0.0384161662535609
"109","Rufy3","Arl5b",0.0778202353834439
"110","Snrnp70","Arl5b",0.115464835854681
"111","Supt20","Arl5b",0.052222509711361
"112","Ywhaz","Arl5b",0.082154834756223
"113","Klf9","Cacna1b",0.027099749017458
"114","Rcor1","Cacna1b",0.0315201770283972
"115","Cnot3","Cacna1b",0.0349525911371943
"116","Zeb2","Cacna1b",0.102429448698759
"117","Clk1","Cacna1b",0.064600118775432
"118","Dnmt3a","Cacna1b",0.0656179770054594
"119","Las1l","Cacna1b",0.114333903609093
"120","Msra","Cacna1b",0.160809315514777
"121","Pkm","Cacna1b",0.0347125306480582
"122","Rps10","Cacna1b",0.0301969373651957
"123","Rufy3","Cacna1b",0.0860913289038551
"124","Snrnp70","Cacna1b",0.101715682939805
"125","Supt20","Cacna1b",0.0433238433360919
"126","Ywhaz","Cacna1b",0.102596396020424
"127","Klf9","Olfm1",0.0351023197510618
"128","Rcor1","Olfm1",0.0369119579938187
"129","Cnot3","Olfm1",0.0406767292399363
"130","Zeb2","Olfm1",0.123135848288388
"131","Clk1","Olfm1",0.0709310461642085
"132","Dnmt3a","Olfm1",0.0627173947513861
"133","Las1l","Olfm1",0.0741576659496763
"134","Msra","Olfm1",0.142503347033455
"135","Pkm","Olfm1",0.044599443278555
"136","Rps10","Olfm1",0.0414186564030449
"137","Rufy3","Olfm1",0.0783493706014849
"138","Snrnp70","Olfm1",0.11932893138645
"139","Supt20","Olfm1",0.0499885388034376
"140","Ywhaz","Olfm1",0.0801787503550961
"141","Klf9","Ntng2",0.0344430015321768
"142","Rcor1","Ntng2",0.0387408351866347
"143","Cnot3","Ntng2",0.0437296789351701
"144","Zeb2","Ntng2",0.121346242659578
"145","Clk1","Ntng2",0.0746034588221246
"146","Dnmt3a","Ntng2",0.0668339767301328
"147","Las1l","Ntng2",0.0779780602789946
"148","Msra","Ntng2",0.141571858201473
"149","Pkm","Ntng2",0.0437824029289156
"150","Rps10","Ntng2",0.0353505968792789
"151","Rufy3","Ntng2",0.0764839673573036
"152","Snrnp70","Ntng2",0.116549284700717
"153","Supt20","Ntng2",0.0514132855877564
"154","Ywhaz","Ntng2",0.0771733501997444
"155","Klf9","Odf2",0.0341449091412414
"156","Rcor1","Odf2",0.0377155499485774
"157","Cnot3","Odf2",0.0433459968416164
"158","Zeb2","Odf2",0.124238355350578
"159","Clk1","Odf2",0.0755462456735166
"160","Dnmt3a","Odf2",0.0661878313638974
"161","Las1l","Odf2",0.0797237132343113
"162","Msra","Odf2",0.127211217558989
"163","Pkm","Odf2",0.043506444234473
"164","Rps10","Odf2",0.0397557734398621
"165","Rufy3","Odf2",0.0775633458968738
"166","Snrnp70","Odf2",0.123759566714704
"167","Supt20","Odf2",0.0539465005637332
"168","Ywhaz","Odf2",0.0733545500376266
"169","Klf9","Dnm1",0.0377530425079316
"170","Rcor1","Dnm1",0.0351752005297538
"171","Cnot3","Dnm1",0.042767527703633
"172","Zeb2","Dnm1",0.113818814145007
"173","Clk1","Dnm1",0.0710063304765036
"174","Dnmt3a","Dnm1",0.0696634248800976
"175","Las1l","Dnm1",0.0811552808912699
"176","Msra","Dnm1",0.127851378424454
"177","Pkm","Dnm1",0.0478768521028223
"178","Rps10","Dnm1",0.0380244529104187
"179","Rufy3","Dnm1",0.0772365540225402
"180","Snrnp70","Dnm1",0.114698297198337
"181","Supt20","Dnm1",0.0502107823728643
"182","Ywhaz","Dnm1",0.092762061834367
"183","Klf9","Gtdc1",0.0287623548198345
"184","Rcor1","Gtdc1",0.0339213070269446
"185","Cnot3","Gtdc1",0.0412068684253214
"186","Zeb2","Gtdc1",0.147732273774463
"187","Clk1","Gtdc1",0.069245699703081
"188","Dnmt3a","Gtdc1",0.0617591005785683
"189","Las1l","Gtdc1",0.0724006979018874
"190","Msra","Gtdc1",0.163377722071538
"191","Pkm","Gtdc1",0.0388728654167094
"192","Rps10","Gtdc1",0.0339437474404941
"193","Rufy3","Gtdc1",0.0711499477071678
"194","Snrnp70","Gtdc1",0.120384538661739
"195","Supt20","Gtdc1",0.0499192336851154
"196","Ywhaz","Gtdc1",0.0673236427871356
"197","Klf9","Zeb2",0.035828421772172
