"","target","source","weight"
"1","Tcf4","A830018L16Rik",0.37361313492915
"2","Celf5","A830018L16Rik",0.189595717349039
"3","Las1l","A830018L16Rik",0.193444054297011
"4","Snrnp70","A830018L16Rik",0.2433470934248
"5","Tcf4","Ptprn",0.303459546942406
"6","Celf5","Ptprn",0.217967839200665
"7","Las1l","Ptprn",0.217295964155695
"8","Snrnp70","Ptprn",0.261276649701234
"9","Tcf4","Gm16083",0.28605940109398
"10","Celf5","Gm16083",0.211592068837089
"11","Las1l","Gm16083",0.244258957335706
"12","Snrnp70","Gm16083",0.258089572733225
"13","Tcf4","Camk1d",0.259320197280618
"14","Celf5","Camk1d",0.234264409128545
"15","Las1l","Camk1d",0.240060769240003
"16","Snrnp70","Camk1d",0.266354624350834
"17","Tcf4","Celf2",0.239661744212963
"18","Celf5","Celf2",0.261500344782729
"19","Las1l","Celf2",0.203344545363183
"20","Snrnp70","Celf2",0.295493365641125
"21","Tcf4","Itga8",0.324864619604897
"22","Celf5","Itga8",0.198304862993575
"23","Las1l","Itga8",0.189969101331827
"24","Snrnp70","Itga8",0.286861416069702
"25","Tcf4","Grin1",0.290758027373803
"26","Celf5","Grin1",0.220564960071044
"27","Las1l","Grin1",0.215229505102622
"28","Snrnp70","Grin1",0.273447507452531
"29","Tcf4","Sptan1",0.313271573507336
"30","Celf5","Sptan1",0.198866950779726
"31","Las1l","Sptan1",0.219488012894521
"32","Snrnp70","Sptan1",0.268373462818417
"33","Tcf4","Cwc22",0.332211579045387
"34","Celf5","Cwc22",0.176526000675909
"35","Las1l","Cwc22",0.201613910895871
"36","Snrnp70","Cwc22",0.289648509382834
"37","Tcf4","Snhg11",0.224687285568559
"38","Celf5","Snhg11",0.239363067423467
"39","Las1l","Snhg11",0.303779285321467
"40","Snrnp70","Snhg11",0.232170361686508
"41","Tcf4","Ralyl",0.221100475270817
"42","Celf5","Ralyl",0.264746714080848
"43","Las1l","Ralyl",0.243262045511513
"44","Snrnp70","Ralyl",0.270890765136822
"45","Tcf4","Mir124-2hg",0.314703442498149
"46","Celf5","Mir124-2hg",0.189301623496267
"47","Las1l","Mir124-2hg",0.229979950192647
"48","Snrnp70","Mir124-2hg",0.266014983812937
"49","Tcf4","Atp11b",0.28081590222834
"50","Celf5","Atp11b",0.195915404533409
"51","Las1l","Atp11b",0.24751477009995
"52","Snrnp70","Atp11b",0.275753923138301
"53","Tcf4","Rsrc1",0.363555447322365
"54","Celf5","Rsrc1",0.163792724165578
"55","Las1l","Rsrc1",0.180481450119126
"56","Snrnp70","Rsrc1",0.292170378392931
"57","Tcf4","Gria2",0.401174986469371
"58","Celf5","Gria2",0.132405677832165
"59","Las1l","Gria2",0.165898668407443
"60","Snrnp70","Gria2",0.300520667291021
"61","Tcf4","Ntng1",0.350514205671457
"62","Celf5","Ntng1",0.193709891370397
"63","Las1l","Ntng1",0.200540034899691
"64","Snrnp70","Ntng1",0.255235868058455
"65","Tcf4","Tbck",0.336012593580439
"66","Celf5","Tbck",0.18080656852769
"67","Las1l","Tbck",0.20495869132264
"68","Snrnp70","Tbck",0.278222146569231
"69","Tcf4","Frmd3",0.310155492549229
"70","Celf5","Frmd3",0.194703216150482
"71","Las1l","Frmd3",0.223833641736149
"72","Snrnp70","Frmd3",0.27130764956414
"73","Tcf4","Adamtsl1",0.283796183729258
"74","Celf5","Adamtsl1",0.249296698567495
"75","Las1l","Adamtsl1",0.22736389354531
"76","Snrnp70","Adamtsl1",0.239543224157937
"77","Tcf4","Dvl1",0.359528630686703
"78","Celf5","Dvl1",0.164108407359774
"79","Las1l","Dvl1",0.194796631197814
"80","Snrnp70","Dvl1",0.281566330755709
"81","Tcf4","Sema3c",0.518969404627135
"82","Celf5","Sema3c",0.126053710940049
"83","Las1l","Sema3c",0.142162769752737
"84","Snrnp70","Sema3c",0.212814114680079
"85","Tcf4","Actr3b",0.274822749184513
"86","Celf5","Actr3b",0.247856449875623
"87","Las1l","Actr3b",0.225819419840842
"88","Snrnp70","Actr3b",0.251501381099022
"89","Tcf4","Crmp1",0.306799869329821
"90","Celf5","Crmp1",0.210580832616285
"91","Las1l","Crmp1",0.223558557694693
"92","Snrnp70","Crmp1",0.259060740359202
"93","Tcf4","Cox6a1",0.376947774927352
"94","Celf5","Cox6a1",0.158636769812813
"95","Las1l","Cox6a1",0.178340380876714
"96","Snrnp70","Cox6a1",0.286075074383121
"97","Tcf4","Actb",0.351149277998397
"98","Celf5","Actb",0.175103950585704
"99","Las1l","Actb",0.189262010818255
"100","Snrnp70","Actb",0.284484760597644
"101","Tcf4","Atp1a3",0.292042731689125
"102","Celf5","Atp1a3",0.211687454804001
"103","Las1l","Atp1a3",0.230275054357053
"104","Snrnp70","Atp1a3",0.265994759149822
"105","Tcf4","Gpi1",0.274705376776168
"106","Celf5","Gpi1",0.219424517977621
"107","Las1l","Gpi1",0.250871291752925
"108","Snrnp70","Gpi1",0.254998813493286
"109","Tcf4","Cpt1c",0.348592419275385
"110","Celf5","Cpt1c",0.166092427521019
"111","Las1l","Cpt1c",0.19531964213408
"112","Snrnp70","Cpt1c",0.289995511069516
"113","Tcf4","Slc17a7",0.281370479812765
"114","Celf5","Slc17a7",0.259952642396255
"115","Las1l","Slc17a7",0.202888895143864
"116","Snrnp70","Slc17a7",0.255787982647117
"117","Tcf4","Snrnp70",0.489859871905256
"118","Celf5","Snrnp70",0.231983493786766
"119","Las1l","Snrnp70",0.278156634307978
"120","Snrnp70","Snrnp70",0
"121","Tcf4","Snhg14",0.172363737631774
"122","Celf5","Snhg14",0.268195397044035
"123","Las1l","Snhg14",0.27858815611043
"124","Snrnp70","Snhg14",0.280852709213761
"125","Tcf4","Gm9801",0.329318449896197
"126","Celf5","Gm9801",0.18774930878741
"127","Las1l","Gm9801",0.204832508201027
"128","Snrnp70","Gm9801",0.278099733115366
"129","Tcf4","Rnf121",0.320928031048875
"130","Celf5","Rnf121",0.191329332774338
"131","Las1l","Rnf121",0.228534174934025
"132","Snrnp70","Rnf121",0.259208461242762
"133","Tcf4","Kcnq1ot1",0.286869138951157
"134","Celf5","Kcnq1ot1",0.216785654195914
"135","Las1l","Kcnq1ot1",0.225663728536297
"136","Snrnp70","Kcnq1ot1",0.270681478316631
"137","Tcf4","Arglu1",0.382657992483789
"138","Celf5","Arglu1",0.15480912801552
"139","Las1l","Arglu1",0.171101463282907
"140","Snrnp70","Arglu1",0.291431416217783
"141","Tcf4","Galntl6",0.337162521252621
"142","Celf5","Galntl6",0.190069651128471
"143","Las1l","Galntl6",0.236043547055583
"144","Snrnp70","Galntl6",0.236724280563324
"145","Tcf4","Gm10649",0.327658686013044
"146","Celf5","Gm10649",0.206595461689187
"147","Las1l","Gm10649",0.194118192745688
"148","Snrnp70","Gm10649",0.271627659552081
"149","Tcf4","Hspa8",0.357211742866139
"150","Celf5","Hspa8",0.171631591910234
"151","Las1l","Hspa8",0.187358938253445
"152","Snrnp70","Hspa8",0.283797726970182
"153","Tcf4","Peak1",0.356454552443483
"154","Celf5","Peak1",0.168119161131903
"155","Las1l","Peak1",0.18657210644384
"156","Snrnp70","Peak1",0.288854179980775
"157","Tcf4","Camkv",0.300382881499211
"158","Celf5","Camkv",0.224719518943378
"159","Las1l","Camkv",0.207778289551521
"160","Snrnp70","Camkv",0.26711931000589
"161","Tcf4","Dalrd3",0.316585881752225
"162","Celf5","Dalrd3",0.191026042480844
"163","Las1l","Dalrd3",0.217695468143361
"164","Snrnp70","Dalrd3",0.27469260762357
"165","Tcf4","Rgs17",0.336412539077937
"166","Celf5","Rgs17",0.182279036456314
"167","Las1l","Rgs17",0.202797224555313
"168","Snrnp70","Rgs17",0.278511199910436
"169","Tcf4","Tbc1d32",0.323460310123062
"170","Celf5","Tbc1d32",0.189909341262414
"171","Las1l","Tbc1d32",0.209496962139994
"172","Snrnp70","Tbc1d32",0.27713338647453
"173","Tcf4","Celf5",0.402815928484474
"174","Celf5","Celf5",0
"175","Las1l","Celf5",0.232339503682575
"176","Snrnp70","Celf5",0.364844567832951
"177","Tcf4","Gm16105",0.310930207331398
"178","Celf5","Gm16105",0.225659750298744
"179","Las1l","Gm16105",0.202603324465278
"180","Snrnp70","Gm16105",0.26080671790458
"181","Tcf4","Atp2b1",0.271320651758175
