"","target","source","weight"
"1","Klf9","Kcnb2",0.0164726229596384
"2","Sox5","Kcnb2",0.0737031676125878
"3","Pbx1","Kcnb2",0.0836683359511423
"4","Rora","Kcnb2",0.0991528613934045
"5","Etv5","Kcnb2",0.0197838361028998
"6","Nr4a1","Kcnb2",0.00883978716190597
"7","Nfib","Kcnb2",0.0815782531362497
"8","Atf6","Kcnb2",0.024658844245831
"9","Cpeb1","Kcnb2",0.0199625655207324
"10","Zbtb16","Kcnb2",0.027264397844586
"11","Zeb2","Kcnb2",0.0625175070385345
"12","Ncoa1","Kcnb2",0.0550133564164212
"13","Mbnl2","Kcnb2",0.0371911581267199
"14","Celf4","Kcnb2",0.0881477762608212
"15","Hnrnpll","Kcnb2",0.0287969161031244
"16","Las1l","Kcnb2",0.0430247087039402
"17","Msra","Kcnb2",0.129899620231098
"18","R3hdm2","Kcnb2",0.0387437360393351
"19","Snrnp70","Kcnb2",0.0615805491510277
"20","Klf9","Fam126b",0.0277472177214044
"21","Sox5","Fam126b",0.0458557534262669
"22","Pbx1","Fam126b",0.0709108565603127
"23","Rora","Fam126b",0.0573995307267669
"24","Etv5","Fam126b",0.0171791908961578
"25","Nr4a1","Fam126b",0.0152582455874878
"26","Nfib","Fam126b",0.0804407901750933
"27","Atf6","Fam126b",0.0412293354049464
"28","Cpeb1","Fam126b",0.0358334573827827
"29","Zbtb16","Fam126b",0.0541856868570588
"30","Zeb2","Fam126b",0.0735047025802668
"31","Ncoa1","Fam126b",0.0671790339997708
"32","Mbnl2","Fam126b",0.0602183723538897
"33","Celf4","Fam126b",0.0629921895691416
"34","Hnrnpll","Fam126b",0.0361566758549966
"35","Las1l","Fam126b",0.0521013347097081
"36","Msra","Fam126b",0.0786775761795973
"37","R3hdm2","Fam126b",0.0487382237883115
"38","Snrnp70","Fam126b",0.0743918262260397
"39","Klf9","Map2",0.0246076672372182
"40","Sox5","Map2",0.0531019812181994
"41","Pbx1","Map2",0.0795066252872464
"42","Rora","Map2",0.0815873026226342
"43","Etv5","Map2",0.0155810107044115
