"","target","source","weight"
"223","Mkx","Gm34544",0.0395955716091084
"224","Snrnp70","Gm34544",0.199624420715205
"225","Sox5","Pcdh15",0.170086090184785
"226","Rora","Pcdh15",0.169877836905177
"227","Tcf4","Pcdh15",0.269715480555822
"228","Pbx3","Pcdh15",0.0494460186115489
"229","Las1l","Pcdh15",0.122003734779477
"230","Mkx","Pcdh15",0.0336797486823821
"231","Snrnp70","Pcdh15",0.185191090280807
"232","Sox5","5730522E02Rik",0.107410675075288
"233","Rora","5730522E02Rik",0.296290746758286
"234","Tcf4","5730522E02Rik",0.191452206950514
"235","Pbx3","5730522E02Rik",0.0504469843888781
"236","Las1l","5730522E02Rik",0.124741233886712
"237","Mkx","5730522E02Rik",0.0433675236542478
"238","Snrnp70","5730522E02Rik",0.186290629286073
"239","Sox5","Tenm2",0.0928795207659439
"240","Rora","Tenm2",0.394470707768305
"241","Tcf4","Tenm2",0.143054000275257
"242","Pbx3","Tenm2",0.0428586345527905
"243","Las1l","Tenm2",0.132329065851704
"244","Mkx","Tenm2",0.0260864524850327
"245","Snrnp70","Tenm2",0.168321618300966
"246","Sox5","Ddx5",0.139703372317096
"247","Rora","Ddx5",0.157729424397022
"248","Tcf4","Ddx5",0.28042620256975
"249","Pbx3","Ddx5",0.0463314134744569
"250","Las1l","Ddx5",0.126688840144238
"251","Mkx","Ddx5",0.0294840362388496
"252","Snrnp70","Ddx5",0.219636710858587
"253","Sox5","Klhl29",0.11980009472715
"254","Rora","Klhl29",0.173578365037201
"255","Tcf4","Klhl29",0.223833832840827
"256","Pbx3","Klhl29",0.0498335838908798
"257","Las1l","Klhl29",0.168442445051046
"258","Mkx","Klhl29",0.0479833025344923
"259","Snrnp70","Klhl29",0.216528375918405
"260","Sox5","Hsp90aa1",0.132017994946147
"261","Rora","Hsp90aa1",0.170382668446905
"262","Tcf4","Hsp90aa1",0.270447356196089
"263","Pbx3","Hsp90aa1",0.0467938506828305
"264","Las1l","Hsp90aa1",0.138008804233772
"265","Mkx","Hsp90aa1",0.0306549890597955
"266","Snrnp70","Hsp90aa1",0.211694336434461
"267","Sox5","Ckb",0.133773602949699
"268","Rora","Ckb",0.171200709283458
"269","Tcf4","Ckb",0.279460700925804
"270","Pbx3","Ckb",0.0474405845286439
"271","Las1l","Ckb",0.127685857583541
"272","Mkx","Ckb",0.0313136380162477
"273","Snrnp70","Ckb",0.209124906712607
"274","Sox5","Tubb2a",0.130230524688894
"275","Rora","Tubb2a",0.17422977111924
"276","Tcf4","Tubb2a",0.263347050370471
"277","Pbx3","Tubb2a",0.0485623738388492
"278","Las1l","Tubb2a",0.150520982387907
"279","Mkx","Tubb2a",0.0273507324034651
"280","Snrnp70","Tubb2a",0.205758565191172
"281","Sox5","Tubb2b",0.133197496410393
"282","Rora","Tubb2b",0.174655223364186
"283","Tcf4","Tubb2b",0.260684431427863
"284","Pbx3","Tubb2b",0.0480952525631544
"285","Las1l","Tubb2b",0.154063717586667
"286","Mkx","Tubb2b",0.0265180800393386
"287","Snrnp70","Tubb2b",0.202785798608399
"288","Sox5","Adcy2",0.141794252012577
"289","Rora","Adcy2",0.187500014333977
"290","Tcf4","Adcy2",0.267112807950706
"291","Pbx3","Adcy2",0.0509969280411232
"292","Las1l","Adcy2",0.123026526750572
"293","Mkx","Adcy2",0.0354227231779585
"294","Snrnp70","Adcy2",0.194146747733086
"295","Sox5","Cox7c",0.130522984236906
"296","Rora","Cox7c",0.152957581818644
"297","Tcf4","Cox7c",0.284257538567662
"298","Pbx3","Cox7c",0.0478509586404685
"299","Las1l","Cox7c",0.135942151889674
"300","Mkx","Cox7c",0.028978239717242
"301","Snrnp70","Cox7c",0.219490545129403
"302","Sox5","Edil3",0.165846592559383
"303","Rora","Edil3",0.15837960021941
"304","Tcf4","Edil3",0.26366665251665
"305","Pbx3","Edil3",0.0482135046881876
"306","Las1l","Edil3",0.133615539668119
"307","Mkx","Edil3",0.0325287244290664
"308","Snrnp70","Edil3",0.197749385919184
"309","Sox5","Hexb",0.137794197662033
"310","Rora","Hexb",0.160242823099907
"311","Tcf4","Hexb",0.265076730783994
"312","Pbx3","Hexb",0.0529515702310545
"313","Las1l","Hexb",0.13743981681679
"314","Mkx","Hexb",0.032619622711817
"315","Snrnp70","Hexb",0.213875238694405
"316","Sox5","Slc35f4",0.126852308142431
"317","Rora","Slc35f4",0.17413473088791
"318","Tcf4","Slc35f4",0.225595949464127
"319","Pbx3","Slc35f4",0.0536085199802144
"320","Las1l","Slc35f4",0.165768944988131
"321","Mkx","Slc35f4",0.0353998426319941
"322","Snrnp70","Slc35f4",0.218639703905192
"323","Sox5","Jph4",0.114790886674022
"324","Rora","Jph4",0.207592708665853
"325","Tcf4","Jph4",0.261937848158289
"326","Pbx3","Jph4",0.041404957861153
"327","Las1l","Jph4",0.14028482052163
"328","Mkx","Jph4",0.0319365696519654
"329","Snrnp70","Jph4",0.202052208467087
"330","Sox5","Pcdh17",0.170830016232105
"331","Rora","Pcdh17",0.151603473749342
"332","Tcf4","Pcdh17",0.272859679845356
"333","Pbx3","Pcdh17",0.0481836569105922
"334","Las1l","Pcdh17",0.128351131222635
"335","Mkx","Pcdh17",0.0316999334276259
"336","Snrnp70","Pcdh17",0.196472108612344
"337","Sox5","Hs6st3",0.150872121856548
"338","Rora","Hs6st3",0.183919205865848
"339","Tcf4","Hs6st3",0.227742388891552
"340","Pbx3","Hs6st3",0.0754384072443703
"341","Las1l","Hs6st3",0.133224448354292
"342","Mkx","Hs6st3",0.0484912570067024
"343","Snrnp70","Hs6st3",0.180312170780687
"344","Sox5","Sbf1",0.123174459203415
"345","Rora","Sbf1",0.151670061980453
"346","Tcf4","Sbf1",0.288910535389396
"347","Pbx3","Sbf1",0.0415471800050529
"348","Las1l","Sbf1",0.142370821377129
"349","Mkx","Sbf1",0.032785724678944
"350","Snrnp70","Sbf1",0.21954121736561
"351","Sox5","Tuba1a",0.127711707638075
"352","Rora","Tuba1a",0.204953411917053
"353","Tcf4","Tuba1a",0.24277715541473
"354","Pbx3","Tuba1a",0.0481041108311329
"355","Las1l","Tuba1a",0.152391954059478
"356","Mkx","Tuba1a",0.0309106974776322
"357","Snrnp70","Tuba1a",0.1931509626619
"358","Sox5","Epha3",0.144251598743327
"359","Rora","Epha3",0.162994289082925
"360","Tcf4","Epha3",0.259228793990901
"361","Pbx3","Epha3",0.066372964444836
"362","Las1l","Epha3",0.155577097831919
"363","Mkx","Epha3",0.0301594792690151
"364","Snrnp70","Epha3",0.181415776637077
"365","Sox5","Tubb5",0.129005643821925
"366","Rora","Tubb5",0.175999760318459
"367","Tcf4","Tubb5",0.260590862360035
"368","Pbx3","Tubb5",0.048480450137876
"369","Las1l","Tubb5",0.151969983441848
"370","Mkx","Tubb5",0.0264781074745461
"371","Snrnp70","Tubb5",0.207475192445311
"372","Sox5","Gm42418",0.128459836761786
"373","Rora","Gm42418",0.156193358673601
"374","Tcf4","Gm42418",0.302594102582834
