"","target","source","weight"
"1","Mef2c","Adgrb3",0.249686212070737
"2","Luzp2","Adgrb3",0.243597520189306
"3","Snrnp70","Adgrb3",0.506716267739958
"4","Mef2c","Dpp10",0.490998378251857
"5","Luzp2","Dpp10",0.167142154793119
"6","Snrnp70","Dpp10",0.341859466955024
"7","Mef2c","Cwc22",0.282442845698585
"8","Luzp2","Cwc22",0.262514787654035
"9","Snrnp70","Cwc22",0.45504236664738
"10","Mef2c","Tshz2",0.368335828077428
"11","Luzp2","Tshz2",0.203474121901172
"12","Snrnp70","Tshz2",0.4281900500214
"13","Mef2c","Syt6",0.341106423931651
"14","Luzp2","Syt6",0.292952001016046
"15","Snrnp70","Syt6",0.365941575052303
"16","Mef2c","Adgrl2",0.324704802439075
"17","Luzp2","Adgrl2",0.232765962895714
"18","Snrnp70","Adgrl2",0.442529234665211
"19","Mef2c","Invs",0.278741461790349
"20","Luzp2","Invs",0.281481982597785
"21","Snrnp70","Invs",0.439776555611865
"22","Mef2c","Ptprd",0.330825912698475
"23","Luzp2","Ptprd",0.383180910169488
"24","Snrnp70","Ptprd",0.285993177132037
"25","Mef2c","Kctd8",0.315910595772501
"26","Luzp2","Kctd8",0.279981110396484
"27","Snrnp70","Kctd8",0.404108293831015
"28","Mef2c","Sdk1",0.294899577274749
"29","Luzp2","Sdk1",0.289074357442072
"30","Snrnp70","Sdk1",0.416026065283179
"31","Mef2c","Actb",0.293107452566632
"32","Luzp2","Actb",0.274998840369317
"33","Snrnp70","Actb",0.43189370706405
"34","Mef2c","Magi1",0.342921160068454
"35","Luzp2","Magi1",0.293664736816911
"36","Snrnp70","Magi1",0.363414103114635
"37","Mef2c","Grm7",0.208378125645157
"38","Luzp2","Grm7",0.439648035080976
"39","Snrnp70","Grm7",0.351973839273867
"40","Mef2c","Snrnp70",0.499943173695213
"41","Luzp2","Snrnp70",0.500056826304788
"42","Snrnp70","Snrnp70",0
"43","Mef2c","Luzp2",0.511547469482353
"44","Luzp2","Luzp2",0
"45","Snrnp70","Luzp2",0.488452530517648
"46","Mef2c","Dalrd3",0.288180094434208
"47","Luzp2","Dalrd3",0.264506198458591
"48","Snrnp70","Dalrd3",0.447313707107201
"49","Mef2c","5730522E02Rik",0.230900365303715
"50","Luzp2","5730522E02Rik",0.396078630471636
"51","Snrnp70","5730522E02Rik",0.373021004224649
"52","Mef2c","Col23a1",0.308228009255137
"53","Luzp2","Col23a1",0.255288122143503
"54","Snrnp70","Col23a1",0.43648386860136
"55","Mef2c","Tubb2a",0.301632344044144
"56","Luzp2","Tubb2a",0.276767577570845
"57","Snrnp70","Tubb2a",0.421600078385011
"58","Mef2c","Spock1",0.315834171399203
"59","Luzp2","Spock1",0.266787803673403
"60","Snrnp70","Spock1",0.417378024927394
"61","Mef2c","Mef2c",0
"62","Luzp2","Mef2c",0.468622463466751
"63","Snrnp70","Mef2c",0.531377536533249
"64","Mef2c","Vcan",0.190674323698421
"65","Luzp2","Vcan",0.458187040124757
"66","Snrnp70","Vcan",0.351138636176821
"67","Mef2c","Hs6st3",0.237137859234003
"68","Luzp2","Hs6st3",0.323223548467194
"69","Snrnp70","Hs6st3",0.439638592298803
"70","Mef2c","Cdh18",0.305272471811384
"71","Luzp2","Cdh18",0.228559263217425
"72","Snrnp70","Cdh18",0.466168264971191
"73","Mef2c","Tuba1a",0.308769398630331
"74","Luzp2","Tuba1a",0.319957405909953
"75","Snrnp70","Tuba1a",0.371273195459716
"76","Mef2c","Htr1f",0.279475994149973
"77","Luzp2","Htr1f",0.265625968640176
"78","Snrnp70","Htr1f",0.454898037209851
"79","Mef2c","Srrm2",0.289414525537762
"80","Luzp2","Srrm2",0.266372029020401
"81","Snrnp70","Srrm2",0.444213445441838
"82","Mef2c","Dmd",0.2635735543497
"83","Luzp2","Dmd",0.256265937844983
"84","Snrnp70","Dmd",0.480160507805317
"85","Mef2c","Cox7b",0.302543317855944
"86","Luzp2","Cox7b",0.242067359178179
"87","Snrnp70","Cox7b",0.455389322965877
"88","Mef2c","Gm47283",0.298964171753738
"89","Luzp2","Gm47283",0.270538920384675
"90","Snrnp70","Gm47283",0.430496907861587
"91","Mef2c","mt-Nd1",0.286119367436617
"92","Luzp2","mt-Nd1",0.259247573859569
"93","Snrnp70","mt-Nd1",0.454633058703814
"94","Mef2c","mt-Nd2",0.284555261700026
"95","Luzp2","mt-Nd2",0.256536695425864
"96","Snrnp70","mt-Nd2",0.458908042874109
"97","Mef2c","mt-Co1",0.269909717072895
"98","Luzp2","mt-Co1",0.260747132990385
"99","Snrnp70","mt-Co1",0.46934314993672
"100","Mef2c","mt-Co2",0.281277515960568
"101","Luzp2","mt-Co2",0.250746216366878
"102","Snrnp70","mt-Co2",0.467976267672554
"103","Mef2c","mt-Atp6",0.276402137876362
"104","Luzp2","mt-Atp6",0.258911358139459
"105","Snrnp70","mt-Atp6",0.464686503984179
"106","Mef2c","mt-Co3",0.279118899868735
"107","Luzp2","mt-Co3",0.259670313769887
"108","Snrnp70","mt-Co3",0.461210786361379
"109","Mef2c","mt-Nd3",0.276556894040959
"110","Luzp2","mt-Nd3",0.267902878117358
"111","Snrnp70","mt-Nd3",0.455540227841683
"112","Mef2c","mt-Nd4",0.281672978095039
"113","Luzp2","mt-Nd4",0.265254894143205
"114","Snrnp70","mt-Nd4",0.453072127761756
"115","Mef2c","mt-Cytb",0.268585200097085
"116","Luzp2","mt-Cytb",0.268510327037371
"117","Snrnp70","mt-Cytb",0.462904472865544
