"","target","source","weight"
"1","Meis2","Kcnq5",0.0354360936925999
"2","Setbp1","Kcnq5",0.0808938004396917
"3","Pbx3","Kcnq5",0.0270155350794328
"4","Hivep2","Kcnq5",0.125342120192595
"5","Bcl11a","Kcnq5",0.14491404015501
"6","Nfix","Kcnq5",0.0664461400385192
"7","Lcorl","Kcnq5",0.0585689255368666
"8","Clk1","Kcnq5",0.0435774692289973
"9","Hivep3","Kcnq5",0.0719254259936146
"10","Las1l","Kcnq5",0.0678340069091839
"11","Noc2l","Kcnq5",0.026064975952961
"12","Rps10","Kcnq5",0.0216939475492874
"13","Rufy3","Kcnq5",0.0524955339949116
"14","Snrnp70","Kcnq5",0.070307139688811
"15","Timm44","Kcnq5",0.0320510880768265
"16","Ywhaz","Kcnq5",0.075433757470692
"17","Meis2","Clk1",0.0503560924061535
"18","Setbp1","Clk1",0.106448586227712
"19","Pbx3","Clk1",0.0286983759888348
"20","Hivep2","Clk1",0.0920153250663263
"21","Bcl11a","Clk1",0.0708953514584202
"22","Nfix","Clk1",0.0738686921590877
"23","Lcorl","Clk1",0.0666697942687455
"24","Clk1","Clk1",0
"25","Hivep3","Clk1",0.075777652986507
"26","Las1l","Clk1",0.068737902565086
"27","Noc2l","Clk1",0.0399198381477911
"28","Rps10","Clk1",0.0331164172672985
"29","Rufy3","Clk1",0.0677043607735214
"30","Snrnp70","Clk1",0.110475316099227
"31","Timm44","Clk1",0.0481423610623607
"32","Ywhaz","Clk1",0.0671739335229281
"33","Meis2","Dner",0.0460335204613184
"34","Setbp1","Dner",0.100338328145967
"35","Pbx3","Dner",0.0266688050841418
"36","Hivep2","Dner",0.0965502110814661
"37","Bcl11a","Dner",0.0708000094870376
"38","Nfix","Dner",0.0668322078656526
"39","Lcorl","Dner",0.061586991638511
"40","Clk1","Dner",0.0616244958404795
"41","Hivep3","Dner",0.071148517077289
"42","Las1l","Dner",0.0615120895875572
"43","Noc2l","Dner",0.0361644617062427
"44","Rps10","Dner",0.0313021394428502
"45","Rufy3","Dner",0.062480666936428
"46","Snrnp70","Dner",0.101209593620506
"47","Timm44","Dner",0.0439657131770884
"48","Ywhaz","Dner",0.0617822488474644
"49","Meis2","Cntnap5b",0.0415782078282852
"50","Setbp1","Cntnap5b",0.100739529878154
"51","Pbx3","Cntnap5b",0.0307642157788785
"52","Hivep2","Cntnap5b",0.0915432923819663
"53","Bcl11a","Cntnap5b",0.0734347785879634
"54","Nfix","Cntnap5b",0.0713041697847573
"55","Lcorl","Cntnap5b",0.0885655130114807
"56","Clk1","Cntnap5b",0.0557402056424614
"57","Hivep3","Cntnap5b",0.068231542011988
"58","Las1l","Cntnap5b",0.0624687052759168
"59","Noc2l","Cntnap5b",0.0346749510650443
"60","Rps10","Cntnap5b",0.0292301047549027
"61","Rufy3","Cntnap5b",0.0594186859355822
"62","Snrnp70","Cntnap5b",0.0908009134256596
"63","Timm44","Cntnap5b",0.0398086878733356
"64","Ywhaz","Cntnap5b",0.0616964967636238
"65","Meis2","Dpp10",0.0830623338311359
"66","Setbp1","Dpp10",0.0829703836995428
"67","Pbx3","Dpp10",0.0364349594058257
"68","Hivep2","Dpp10",0.110105768247328
"69","Bcl11a","Dpp10",0.070843353802647
"70","Nfix","Dpp10",0.0865018866790141
"71","Lcorl","Dpp10",0.055338620271451
"72","Clk1","Dpp10",0.0499697627631431
"73","Hivep3","Dpp10",0.0717192262950802
"74","Las1l","Dpp10",0.0630077306705232
"75","Noc2l","Dpp10",0.0300646911942726
"76","Rps10","Dpp10",0.0254846946002231
