"","target","source","weight"
"1","Runx2","St18",0.0464567746519259
"2","Tcf4","St18",0.167683833482231
"3","Glis3","St18",0.0998599351156885
"4","Cpeb1","St18",0.0471007958793624
"5","Zbtb16","St18",0.0994798885079595
"6","Hdac8","St18",0.0591247581542288
"7","Celf4","St18",0.125735373269691
"8","Msra","St18",0.15452635827511
"9","Snrnp70","St18",0.127971669516201
"10","Zmat4","St18",0.0720606131476026
"11","Runx2","Prex2",0.0290570247620967
"12","Tcf4","Prex2",0.197580034305978
"13","Glis3","Prex2",0.138852918417015
"14","Cpeb1","Prex2",0.0414380604675287
"15","Zbtb16","Prex2",0.0537872903345129
"16","Hdac8","Prex2",0.0978854878311071
"17","Celf4","Prex2",0.108200971440005
"18","Msra","Prex2",0.151943646110509
"19","Snrnp70","Prex2",0.13752342717035
"20","Zmat4","Prex2",0.043731139160898
"21","Runx2","A830018L16Rik",0.0401781047582006
"22","Tcf4","A830018L16Rik",0.214096463360257
"23","Glis3","A830018L16Rik",0.0325693855934156
"24","Cpeb1","A830018L16Rik",0.0410209037201177
"25","Zbtb16","A830018L16Rik",0.0657952109457729
"26","Hdac8","A830018L16Rik",0.0532679968682281
"27","Celf4","A830018L16Rik",0.186239762091046
"28","Msra","A830018L16Rik",0.195107539454652
"29","Snrnp70","A830018L16Rik",0.110811822605913
"30","Zmat4","A830018L16Rik",0.0609128106023971
"31","Runx2","Kcnb2",0.0405474280868805
"32","Tcf4","Kcnb2",0.16940295085323
"33","Glis3","Kcnb2",0.0483983182593399
"34","Cpeb1","Kcnb2",0.0419717564656141
"35","Zbtb16","Kcnb2",0.0520141985227095
"36","Hdac8","Kcnb2",0.0840459007556735
"37","Celf4","Kcnb2",0.158051501195366
"38","Msra","Kcnb2",0.227594773160463
"39","Snrnp70","Kcnb2",0.124587916176758
"40","Zmat4","Kcnb2",0.0533852565239657
"41","Runx2","Kcnq5",0.0386068621059418
"42","Tcf4","Kcnq5",0.158423537088715
"43","Glis3","Kcnq5",0.0941997912345466
"44","Cpeb1","Kcnq5",0.0567159952973282
"45","Zbtb16","Kcnq5",0.0708647860359279
"46","Hdac8","Kcnq5",0.0616101093595506
"47","Celf4","Kcnq5",0.164571437207161
"48","Msra","Kcnq5",0.174861099180329
"49","Snrnp70","Kcnq5",0.118743700257459
"50","Zmat4","Kcnq5",0.0614026822330405
"51","Runx2","2010300C02Rik",0.101192843820791
"52","Tcf4","2010300C02Rik",0.144961602264719
"53","Glis3","2010300C02Rik",0.100590174838758
"54","Cpeb1","2010300C02Rik",0.0456119956222014
"55","Zbtb16","2010300C02Rik",0.110919064461791
"56","Hdac8","2010300C02Rik",0.051557499415982
"57","Celf4","2010300C02Rik",0.113286271185292
"58","Msra","2010300C02Rik",0.136293937974162
"59","Snrnp70","2010300C02Rik",0.107267253030828
"60","Zmat4","2010300C02Rik",0.0883193573854756
"61","Runx2","Unc80",0.0566982330355888
"62","Tcf4","Unc80",0.175605347766807
"63","Glis3","Unc80",0.0393761187008096
"64","Cpeb1","Unc80",0.058861021696101
"65","Zbtb16","Unc80",0.103526863689319
"66","Hdac8","Unc80",0.0673550964463345
"67","Celf4","Unc80",0.15082115754302
"68","Msra","Unc80",0.14646632720553
"69","Snrnp70","Unc80",0.123474565956823
"70","Zmat4","Unc80",0.0778152679596666
"71","Runx2","Dock10",0.0386175916462059
"72","Tcf4","Dock10",0.160351401058206
"73","Glis3","Dock10",0.14137751099265
"74","Cpeb1","Dock10",0.0371053825667208
"75","Zbtb16","Dock10",0.0766301137911951
"76","Hdac8","Dock10",0.0628969928684196
"77","Celf4","Dock10",0.110038911410747
"78","Msra","Dock10",0.170151291052091
"79","Snrnp70","Dock10",0.111533608195241
"80","Zmat4","Dock10",0.0912971964185235
"81","Runx2","Dpp10",0.0459536711231345
"82","Tcf4","Dpp10",0.226415914191951
"83","Glis3","Dpp10",0.0620088622974796
"84","Cpeb1","Dpp10",0.0386755175423161
"85","Zbtb16","Dpp10",0.0576397870720286
"86","Hdac8","Dpp10",0.0488208697013606
"87","Celf4","Dpp10",0.120725291243008
"88","Msra","Dpp10",0.211727652494307
