"","target","source","weight"
"1","Lhx2","Bend6",0.084118320875493
"2","Bach2","Bend6",0.287720965565908
"3","Lcor","Bend6",0.302181154602021
"4","Jazf1","Bend6",0.325979558956578
"5","Lhx2","Cntnap5a",0.0875308017769358
"6","Bach2","Cntnap5a",0.305817041447366
"7","Lcor","Cntnap5a",0.280541417090343
"8","Jazf1","Cntnap5a",0.326110739685355
"9","Lhx2","Gm4258",0.0807366813331155
"10","Bach2","Gm4258",0.307501902319451
"11","Lcor","Gm4258",0.284884081075954
"12","Jazf1","Gm4258",0.326877335271479
"13","Lhx2","Gm26936",0.091376800204119
"14","Bach2","Gm26936",0.299746166158427
"15","Lcor","Gm26936",0.287886472399742
"16","Jazf1","Gm26936",0.320990561237711
"17","Lhx2","Atp1b1",0.0764328050637234
"18","Bach2","Atp1b1",0.334892468287189
"19","Lcor","Atp1b1",0.2708281973261
"20","Jazf1","Atp1b1",0.317846529322988
"21","Lhx2","Akt3",0.100412007825016
"22","Bach2","Akt3",0.276172658593093
"23","Lcor","Akt3",0.289944462721196
"24","Jazf1","Akt3",0.333470870860695
"25","Lhx2","Tubb4b",0.0827539355882913
"26","Bach2","Tubb4b",0.316128229679296
"27","Lcor","Tubb4b",0.28308948436867
"28","Jazf1","Tubb4b",0.318028350363743
"29","Lhx2","Lhx2",0
"30","Bach2","Lhx2",0.379751303190525
"31","Lcor","Lhx2",0.297934494468031
"32","Jazf1","Lhx2",0.322314202341444
"33","Lhx2","Upp2",0.0844171193660587
"34","Bach2","Upp2",0.280784641193688
"35","Lcor","Upp2",0.296096802130015
"36","Jazf1","Upp2",0.338701437310238
"37","Lhx2","Atp5g3",0.079097769243183
"38","Bach2","Atp5g3",0.319433885455584
"39","Lcor","Atp5g3",0.284717615958095
"40","Jazf1","Atp5g3",0.316750729343139
"41","Lhx2","Cwc22",0.093415799854881
"42","Bach2","Cwc22",0.302628711659005
"43","Lcor","Cwc22",0.297908092500742
"44","Jazf1","Cwc22",0.306047395985372
"45","Lhx2","Snhg11",0.0650766149089814
"46","Bach2","Snhg11",0.273092797151706
"47","Lcor","Snhg11",0.268161673469977
"48","Jazf1","Snhg11",0.393668914469336
"49","Lhx2","Dok5",0.123373782674309
"50","Bach2","Dok5",0.335063891968741
"51","Lcor","Dok5",0.269129932057927
"52","Jazf1","Dok5",0.272432393299022
"53","Lhx2","Stmn3",0.0803876935325382
"54","Bach2","Stmn3",0.307815887530143
"55","Lcor","Stmn3",0.276779856886135
"56","Jazf1","Stmn3",0.335016562051184
"57","Lhx2","Egfem1",0.0806439864113388
"58","Bach2","Egfem1",0.327194183998008
"59","Lcor","Egfem1",0.270746701517368
"60","Jazf1","Egfem1",0.321415128073285
"61","Lhx2","Palmd",0.132519057417966
"62","Bach2","Palmd",0.296131677709615
"63","Lcor","Palmd",0.283855913398578
"64","Jazf1","Palmd",0.287493351473841
"65","Lhx2","Gm26871",0.104268821553339
"66","Bach2","Gm26871",0.232759484685348
"67","Lcor","Gm26871",0.280082309908091
"68","Jazf1","Gm26871",0.382889383853222
"69","Lhx2","Camk2d",0.124826433313085
"70","Bach2","Camk2d",0.308210056864783
"71","Lcor","Camk2d",0.276194734491812
"72","Jazf1","Camk2d",0.290768775330319
"73","Lhx2","Unc5c",0.0809091650988236
"74","Bach2","Unc5c",0.279236776721099
"75","Lcor","Unc5c",0.281442338844074
"76","Jazf1","Unc5c",0.358411719336003
"77","Lhx2","Bach2",0.142336300514837
"78","Bach2","Bach2",0
"79","Lcor","Bach2",0.438666021840394
"80","Jazf1","Bach2",0.418997677644768
"81","Lhx2","Dpp6",0.096512616504782
"82","Bach2","Dpp6",0.243435048845421
"83","Lcor","Dpp6",0.291085627554594
"84","Jazf1","Dpp6",0.368966707095204
"85","Lhx2","Jakmip1",0.0901575849239672
"86","Bach2","Jakmip1",0.281422426703308
"87","Lcor","Jakmip1",0.299730654425654
"88","Jazf1","Jakmip1",0.328689333947071
"89","Lhx2","Uchl1",0.0816974671707136
"90","Bach2","Uchl1",0.301799289449917
"91","Lcor","Uchl1",0.276259952131404
"92","Jazf1","Uchl1",0.340243291247965
"93","Lhx2","2900026A02Rik",0.0862024874312117
"94","Bach2","2900026A02Rik",0.279590852706133
"95","Lcor","2900026A02Rik",0.306438187544304
"96","Jazf1","2900026A02Rik",0.327768472318351
"97","Lhx2","Actb",0.0941389315185268
"98","Bach2","Actb",0.330187669165594
"99","Lcor","Actb",0.281680896952109
"100","Jazf1","Actb",0.29399250236377
"101","Lhx2","Mtus2",0.0754823741926576
"102","Bach2","Mtus2",0.268177852643492
"103","Lcor","Mtus2",0.294237290159269
"104","Jazf1","Mtus2",0.362102483004582
"105","Lhx2","Ndufa4",0.0928039566397665
"106","Bach2","Ndufa4",0.322676681461779
"107","Lcor","Ndufa4",0.272269603175141
"108","Jazf1","Ndufa4",0.312249758723313
"109","Lhx2","Tcaf1",0.0807277666473222
"110","Bach2","Tcaf1",0.285259361023925
"111","Lcor","Tcaf1",0.301159554969094
"112","Jazf1","Tcaf1",0.332853317359659
"113","Lhx2","Jazf1",0.104055286048056
"114","Bach2","Jazf1",0.434104932413816
"115","Lcor","Jazf1",0.461839781538128
"116","Jazf1","Jazf1",0
"117","Lhx2","Gapdh",0.0849927910697263
"118","Bach2","Gapdh",0.316093364347047
"119","Lcor","Gapdh",0.286436053631628
"120","Jazf1","Gapdh",0.312477790951598
"121","Lhx2","Usp29",0.0838569304555578
"122","Bach2","Usp29",0.321673888188643
"123","Lcor","Usp29",0.271703211330623
"124","Jazf1","Usp29",0.322765970025176
"125","Lhx2","Calm3",0.0974159647616968
