"","target","source","weight"
"120","Snrnp70","Rundc3b",0.222716488160552
"121","Pbx1","Dmtf1",0.231746119248106
"122","Ezh2","Dmtf1",0.103505548260256
"123","Lcorl","Dmtf1",0.141957193432902
"124","Zfp644","Dmtf1",0.129713259121993
"125","Kdm4c","Dmtf1",0.165388315364478
"126","Snrnp70","Dmtf1",0.227689564572266
"127","Pbx1","Rsbn1l",0.238492629044593
"128","Ezh2","Rsbn1l",0.103302490828988
"129","Lcorl","Rsbn1l",0.145662997206581
"130","Zfp644","Rsbn1l",0.122916622994159
"131","Kdm4c","Rsbn1l",0.164121507490946
"132","Snrnp70","Rsbn1l",0.225503752434733
"133","Pbx1","D5Ertd579e",0.213585564289787
"134","Ezh2","D5Ertd579e",0.0959373024296729
"135","Lcorl","D5Ertd579e",0.139921929896361
"136","Zfp644","D5Ertd579e",0.134730763277803
"137","Kdm4c","D5Ertd579e",0.195174815150377
"138","Snrnp70","D5Ertd579e",0.220649624955998
"139","Pbx1","Lcorl",0.285800890285538
"140","Ezh2","Lcorl",0.111483779343339
"141","Lcorl","Lcorl",0
"142","Zfp644","Lcorl",0.148292026225808
"143","Kdm4c","Lcorl",0.201043700419129
"144","Snrnp70","Lcorl",0.253379603726186
"145","Pbx1","Pcdh7",0.239814706534973
"146","Ezh2","Pcdh7",0.105091631704363
"147","Lcorl","Pcdh7",0.160109031460855
"148","Zfp644","Pcdh7",0.142968184374673
"149","Kdm4c","Pcdh7",0.15822229199234
"150","Snrnp70","Pcdh7",0.193794153932797
"151","Pbx1","Zfp644",0.252709041020121
"152","Ezh2","Zfp644",0.117606476200216
"153","Lcorl","Zfp644",0.174027405150094
"154","Zfp644","Zfp644",0
"155","Kdm4c","Zfp644",0.195342906112554
"156","Snrnp70","Zfp644",0.260314171517016
"157","Pbx1","Cox6a1",0.234939583415469
"158","Ezh2","Cox6a1",0.0940744672368945
"159","Lcorl","Cox6a1",0.144561946290079
"160","Zfp644","Cox6a1",0.125618292178293
"161","Kdm4c","Cox6a1",0.168155625159555
"162","Snrnp70","Cox6a1",0.23265008571971
"163","Pbx1","Mtus2",0.196303042686554
"164","Ezh2","Mtus2",0.118835411299737
"165","Lcorl","Mtus2",0.14175200880124
"166","Zfp644","Mtus2",0.131634535890269
"167","Kdm4c","Mtus2",0.18564321448879
"168","Snrnp70","Mtus2",0.225831786833409
"169","Pbx1","Bmt2",0.220607137754924
"170","Ezh2","Bmt2",0.0984788185268129
"171","Lcorl","Bmt2",0.146595031073438
"172","Zfp644","Bmt2",0.134381692590653
"173","Kdm4c","Bmt2",0.171980525182652
"174","Snrnp70","Bmt2",0.227956794871519
"175","Pbx1","Cadps2",0.227073643908365
"176","Ezh2","Cadps2",0.0986974250039306
"177","Lcorl","Cadps2",0.132022383244429
"178","Zfp644","Cadps2",0.132355603156129
"179","Kdm4c","Cadps2",0.189317346648097
"180","Snrnp70","Cadps2",0.220533598039049
"181","Pbx1","Ezh2",0.261206286505703
"182","Ezh2","Ezh2",0
"183","Lcorl","Ezh2",0.172552510377635
"184","Zfp644","Ezh2",0.136015143695791
"185","Kdm4c","Ezh2",0.182872642317389
"186","Snrnp70","Ezh2",0.247353417103482
"187","Pbx1","Reep1",0.222273596135191
"188","Ezh2","Reep1",0.0980835920194677
"189","Lcorl","Reep1",0.131859475905841
"190","Zfp644","Reep1",0.130896617856507
"191","Kdm4c","Reep1",0.199758433878263
"192","Snrnp70","Reep1",0.217128284204731
"193","Pbx1","Cntn4",0.243846289256033
"194","Ezh2","Cntn4",0.109508521554453
"195","Lcorl","Cntn4",0.130283827888218
"196","Zfp644","Cntn4",0.130276239475104
"197","Kdm4c","Cntn4",0.169310126511176
"198","Snrnp70","Cntn4",0.216774995315017
"199","Pbx1","Raf1",0.221949258978311
"200","Ezh2","Raf1",0.107086168165213
"201","Lcorl","Raf1",0.155875100516311
"202","Zfp644","Raf1",0.130636743998516
"203","Kdm4c","Raf1",0.16546743002654
"204","Snrnp70","Raf1",0.218985298315109
"205","Pbx1","Usp29",0.207218010978347
"206","Ezh2","Usp29",0.0989659177047169
"207","Lcorl","Usp29",0.173967274570509
"208","Zfp644","Usp29",0.131231358390719
"209","Kdm4c","Usp29",0.17491711874156
"210","Snrnp70","Usp29",0.213700319614148
"211","Pbx1","Snrnp70",0.302137815564664
"212","Ezh2","Snrnp70",0.13503475705135
"213","Lcorl","Snrnp70",0.191924464761289
"214","Zfp644","Snrnp70",0.160753226916619
"215","Kdm4c","Snrnp70",0.210149735706079
"216","Snrnp70","Snrnp70",0
"217","Pbx1","A230057D06Rik",0.206445034254999
"218","Ezh2","A230057D06Rik",0.118702248270856
"219","Lcorl","A230057D06Rik",0.135131715936509
"220","Zfp644","A230057D06Rik",0.13563614784075
"221","Kdm4c","A230057D06Rik",0.184706668606613
"222","Snrnp70","A230057D06Rik",0.219378185090273
"223","Pbx1","Slco3a1",0.186062398943025
"224","Ezh2","Slco3a1",0.0989647170353709
"225","Lcorl","Slco3a1",0.151417438778879
"226","Zfp644","Slco3a1",0.150085713899099
"227","Kdm4c","Slco3a1",0.209163267967739
"228","Snrnp70","Slco3a1",0.204306463375887
"229","Pbx1","Rab30",0.23927693468729
"230","Ezh2","Rab30",0.0975408221220715
"231","Lcorl","Rab30",0.145011836142482
"232","Zfp644","Rab30",0.129736821114096
"233","Kdm4c","Rab30",0.166462178660881
"234","Snrnp70","Rab30",0.22197140727318
"235","Pbx1","Kcnq1ot1",0.191184865440372
"236","Ezh2","Kcnq1ot1",0.100440288433724
"237","Lcorl","Kcnq1ot1",0.146425762659616
"238","Zfp644","Kcnq1ot1",0.152040528922649
"239","Kdm4c","Kcnq1ot1",0.199326613481295
"240","Snrnp70","Kcnq1ot1",0.210581941062343
"241","Pbx1","Spock3",0.275880969925719
"242","Ezh2","Spock3",0.0946465255115861
"243","Lcorl","Spock3",0.145862527180907
"244","Zfp644","Spock3",0.124779100490211
"245","Kdm4c","Spock3",0.161181751265831
"246","Snrnp70","Spock3",0.197649125625745
"247","Pbx1","Ntm",0.297861767648577
"248","Ezh2","Ntm",0.10751509658037
"249","Lcorl","Ntm",0.139599578342189
"250","Zfp644","Ntm",0.114966071179013
