"","target","source","weight"
"1","Klf9","A830018L16Rik",0.0121495891155104
"2","Rora","A830018L16Rik",0.0426556479455993
"3","Etv6","A830018L16Rik",0.0138558355300493
"4","Arnt2","A830018L16Rik",0.0225930202848954
"5","Npas2","A830018L16Rik",0.0409565575210987
"6","Tcf4","A830018L16Rik",0.131845717969547
"7","Pparg","A830018L16Rik",0.00740684716046513
"8","Nr4a1","A830018L16Rik",0.00810025384454251
"9","Thra","A830018L16Rik",0.0310474800691674
"10","Nfib","A830018L16Rik",0.06916749290996
"11","Thrb","A830018L16Rik",0.0317253434478734
"12","Hivep2","A830018L16Rik",0.0717433985696333
"13","Zbtb16","A830018L16Rik",0.0332110163703791
"14","Ncoa1","A830018L16Rik",0.0401128433167076
"15","Trps1","A830018L16Rik",0.0294624685230872
"16","Satb2","A830018L16Rik",0.0251848187476742
"17","Mbnl2","A830018L16Rik",0.034731526573924
"18","Smarca1","A830018L16Rik",0.0250344115315903
"19","Zfp462","A830018L16Rik",0.0368912158876574
"20","Celf4","A830018L16Rik",0.0972623491610549
"21","Hnrnpll","A830018L16Rik",0.0211696990014339
"22","Las1l","A830018L16Rik",0.0327751204780175
"23","R3hdm2","A830018L16Rik",0.0319059481750192
"24","Rufy3","A830018L16Rik",0.0338766687761788
"25","Snrnp70","A830018L16Rik",0.0420491119208855
"26","Zmat4","A830018L16Rik",0.0330856171680484
"27","Klf9","Kcnq5",0.00954137040784327
"28","Rora","Kcnq5",0.0447639460799185
"29","Etv6","Kcnq5",0.0125488122548052
"30","Arnt2","Kcnq5",0.0249784387802428
"31","Npas2","Kcnq5",0.0132236476538977
"32","Tcf4","Kcnq5",0.0646734301770742
"33","Pparg","Kcnq5",0.00661854951997864
"34","Nr4a1","Kcnq5",0.00806114475171036
"35","Thra","Kcnq5",0.0284559485428855
"36","Nfib","Kcnq5",0.0965736429521347
"37","Thrb","Kcnq5",0.0270601956545943
"38","Hivep2","Kcnq5",0.081148595763566
"39","Zbtb16","Kcnq5",0.0215430526725454
"40","Ncoa1","Kcnq5",0.0501069926783062
"41","Trps1","Kcnq5",0.0548358495779573
"42","Satb2","Kcnq5",0.0742735000977723
"43","Mbnl2","Kcnq5",0.0280207509875736
"44","Smarca1","Kcnq5",0.0236687469794344
"45","Zfp462","Kcnq5",0.0726462565633746
"46","Celf4","Kcnq5",0.0673264585908688
"47","Hnrnpll","Kcnq5",0.0192602716119533
"48","Las1l","Kcnq5",0.0381887458806574
"49","R3hdm2","Kcnq5",0.0460488230705819
"50","Rufy3","Kcnq5",0.0269860933811396
"51","Snrnp70","Kcnq5",0.035948346424655
"52","Zmat4","Kcnq5",0.0234983889445289
"53","Klf9","2010300C02Rik",0.0383865214166946
"54","Rora","2010300C02Rik",0.0413009602964009
"55","Etv6","2010300C02Rik",0.0124401312079496
"56","Arnt2","2010300C02Rik",0.024185318034827
"57","Npas2","2010300C02Rik",0.0184454101339886
"58","Tcf4","2010300C02Rik",0.0663584789925973
"59","Pparg","2010300C02Rik",0.00698647005762262
"60","Nr4a1","2010300C02Rik",0.0121227166703059
"61","Thra","2010300C02Rik",0.0308353019037947
"62","Nfib","2010300C02Rik",0.0736952178350648
"63","Thrb","2010300C02Rik",0.0371773464445671
"64","Hivep2","2010300C02Rik",0.0650997526466234
"65","Zbtb16","2010300C02Rik",0.0694749897349486
"66","Ncoa1","2010300C02Rik",0.0440348627480417
"67","Trps1","2010300C02Rik",0.0327913010733287
"68","Satb2","2010300C02Rik",0.0241868230845182
"69","Mbnl2","2010300C02Rik",0.0749150686422171
"70","Smarca1","2010300C02Rik",0.0238134032260894
"71","Zfp462","2010300C02Rik",0.0297184131372576
"72","Celf4","2010300C02Rik",0.0541439559068364
"73","Hnrnpll","2010300C02Rik",0.0223783865703648
"74","Las1l","2010300C02Rik",0.0361834077741642
"75","R3hdm2","2010300C02Rik",0.0329394856728927
"76","Rufy3","2010300C02Rik",0.0317148851879003
"77","Snrnp70","2010300C02Rik",0.0442679925209726
"78","Zmat4","2010300C02Rik",0.0524033990800313
"79","Klf9","Npas2",0.0175023721115928
"80","Rora","Npas2",0.0381276816854246
"81","Etv6","Npas2",0.0236463976331097
"82","Arnt2","Npas2",0.0243131581496245
"83","Npas2","Npas2",0
"84","Tcf4","Npas2",0.115975569798972
"85","Pparg","Npas2",0.0139802512524631
"86","Nr4a1","Npas2",0.017441362702211
"87","Thra","Npas2",0.0322895555209765
"88","Nfib","Npas2",0.0485053263262491
"89","Thrb","Npas2",0.0408381053215709
"90","Hivep2","Npas2",0.0754253405453741
"91","Zbtb16","Npas2",0.0310386932497747
"92","Ncoa1","Npas2",0.0496004840562469
"93","Trps1","Npas2",0.0297516212443029
"94","Satb2","Npas2",0.064935062446905
"95","Mbnl2","Npas2",0.0407762320728523
"96","Smarca1","Npas2",0.0259580344605545
"97","Zfp462","Npas2",0.0315061567509611
"98","Celf4","Npas2",0.0666120800070085
"99","Hnrnpll","Npas2",0.0263927346080887
"100","Las1l","Npas2",0.0351138775745143
"101","R3hdm2","Npas2",0.0482922665863648
"102","Rufy3","Npas2",0.031784544752909
"103","Snrnp70","Npas2",0.0441358879511313
"104","Zmat4","Npas2",0.0260572031908176
"105","Klf9","Map4k4",0.0161316756598795
"106","Rora","Map4k4",0.0532764443443083
"107","Etv6","Map4k4",0.0197948706458406
"108","Arnt2","Map4k4",0.0292651869856662
"109","Npas2","Map4k4",0.0133195821627916
"110","Tcf4","Map4k4",0.101567242022936
"111","Pparg","Map4k4",0.00579009376530931
"112","Nr4a1","Map4k4",0.00817149206754527
"113","Thra","Map4k4",0.0410744620449833
"114","Nfib","Map4k4",0.0906953919924187
"115","Thrb","Map4k4",0.034731049009865
"116","Hivep2","Map4k4",0.050961926670356
"117","Zbtb16","Map4k4",0.0271132382884632
"118","Ncoa1","Map4k4",0.0564110869507119
"119","Trps1","Map4k4",0.0392647349083776
"120","Satb2","Map4k4",0.0162024604138406
"121","Mbnl2","Map4k4",0.0408530238542145
"122","Smarca1","Map4k4",0.0302500842232696
"123","Zfp462","Map4k4",0.038013233299718
"124","Celf4","Map4k4",0.050357789201848
"125","Hnrnpll","Map4k4",0.0256646460022983
