"","target","source","weight"
"410","Hnrnpll","Cwc22",0.0344725460598025
"411","Las1l","Cwc22",0.0572415094619551
"412","Rufy3","Cwc22",0.0521827266085772
"413","Snrnp70","Cwc22",0.0865066767443979
"414","Zmat4","Cwc22",0.0328366914535998
"415","Sox5","Pde1a",0.0666485841411988
"416","Pbx1","Pde1a",0.0947101964049116
"417","Pou2f2","Pde1a",0.0123192758335637
"418","Foxp1","Pde1a",0.117539441190172
"419","Esrrg","Pde1a",0.0292598631865116
"420","Rora","Pde1a",0.0913633796315806
"421","Tcf4","Pde1a",0.096670816616549
"422","Bach2","Pde1a",0.0671096649521217
"423","Bcl11a","Pde1a",0.118573353916108
"424","Nfix","Pde1a",0.0419675507513401
"425","Zbtb16","Pde1a",0.0264458313764578
"426","Zeb2","Pde1a",0.0522280404209381
"427","Zfp811","Pde1a",0.00965593974336779
"428","Hnrnpll","Pde1a",0.0345907037696077
"429","Las1l","Pde1a",0.0380972742642562
"430","Rufy3","Pde1a",0.0303841949910921
"431","Snrnp70","Pde1a",0.0414482130205887
"432","Zmat4","Pde1a",0.0309876757896348
"433","Sox5","Tcp11l1",0.0534950963372596
"434","Pbx1","Tcp11l1",0.0830638711422358
"435","Pou2f2","Tcp11l1",0.0240682918002107
"436","Foxp1","Tcp11l1",0.067970878821311
"437","Esrrg","Tcp11l1",0.0342173917651257
"438","Rora","Tcp11l1",0.0604339957788983
"439","Tcf4","Tcp11l1",0.101055997781134
"440","Bach2","Tcp11l1",0.0617800363773121
"441","Bcl11a","Tcp11l1",0.0601459117184868
"442","Nfix","Tcp11l1",0.0568020178750287
"443","Zbtb16","Tcp11l1",0.0335872653502087
"444","Zeb2","Tcp11l1",0.0820826073554868
"445","Zfp811","Tcp11l1",0.0222175932405327
"446","Hnrnpll","Tcp11l1",0.0351027087769609
"447","Las1l","Tcp11l1",0.0552730720749994
"448","Rufy3","Tcp11l1",0.0558562014548775
"449","Snrnp70","Tcp11l1",0.0821359033441085
"450","Zmat4","Tcp11l1",0.0307111590058224
"451","Sox5","Ano3",0.0603072784483733
"452","Pbx1","Ano3",0.068493826328987
"453","Pou2f2","Ano3",0.0170277040129624
"454","Foxp1","Ano3",0.0744833277864839
"455","Esrrg","Ano3",0.0322416693290271
"456","Rora","Ano3",0.062317328127761
"457","Tcf4","Ano3",0.128278632695119
"458","Bach2","Ano3",0.0574261309957679
"459","Bcl11a","Ano3",0.0609237412786988
"460","Nfix","Ano3",0.050788184092367
"461","Zbtb16","Ano3",0.0519981180938015
"462","Zeb2","Ano3",0.0694697656639701
"463","Zfp811","Ano3",0.0161047214753103
"464","Hnrnpll","Ano3",0.0403273029650857
"465","Las1l","Ano3",0.0493531274219328
"466","Rufy3","Ano3",0.0484401120820612
"467","Snrnp70","Ano3",0.065614703252359
"468","Zmat4","Ano3",0.0464043259499318
"469","Sox5","Rasgrp1",0.0506155708659247
"470","Pbx1","Rasgrp1",0.0761313732928263
"471","Pou2f2","Rasgrp1",0.0148247143529715
"472","Foxp1","Rasgrp1",0.139609736704306
"473","Esrrg","Rasgrp1",0.0269320806611947
"474","Rora","Rasgrp1",0.0508313399660748
"475","Tcf4","Rasgrp1",0.0823003446237811
"476","Bach2","Rasgrp1",0.0664743550598557
"477","Bcl11a","Rasgrp1",0.102891607766389
"478","Nfix","Rasgrp1",0.0464619685594362
"479","Zbtb16","Rasgrp1",0.0393738045412815
"480","Zeb2","Rasgrp1",0.0868879462102908
"481","Zfp811","Rasgrp1",0.0140236900158343
"482","Hnrnpll","Rasgrp1",0.0432512471748039
"483","Las1l","Rasgrp1",0.0404526303698846
"484","Rufy3","Rasgrp1",0.0387597344839413
"485","Snrnp70","Rasgrp1",0.0551622371861641
"486","Zmat4","Rasgrp1",0.0250156181650397
"487","Sox5","Plcb1",0.0507403587807829
"488","Pbx1","Plcb1",0.0811948390714755
"489","Pou2f2","Plcb1",0.0179412965788882
"490","Foxp1","Plcb1",0.0627568268487046
"491","Esrrg","Plcb1",0.0268094348560088
"492","Rora","Plcb1",0.0757490152358806
"493","Tcf4","Plcb1",0.13089181232552
"494","Bach2","Plcb1",0.0593559640860891
"495","Bcl11a","Plcb1",0.0545568881686472
"496","Nfix","Plcb1",0.0567824828694275
"497","Zbtb16","Plcb1",0.0502774487060733
"498","Zeb2","Plcb1",0.0796974753343107
"499","Zfp811","Plcb1",0.0182335774104979
"500","Hnrnpll","Plcb1",0.0297447687063233
"501","Las1l","Plcb1",0.0462047623731411
"502","Rufy3","Plcb1",0.0485494348874543
"503","Snrnp70","Plcb1",0.0714102485861637
"504","Zmat4","Plcb1",0.0391033651746107
"505","Sox5","Snap25",0.0528028422162402
"506","Pbx1","Snap25",0.0645874414065301
"507","Pou2f2","Snap25",0.0146497751359138
"508","Foxp1","Snap25",0.0927161639368982
"509","Esrrg","Snap25",0.0316455395547798
"510","Rora","Snap25",0.0966415244079078
"511","Tcf4","Snap25",0.120574347148621
"512","Bach2","Snap25",0.0472741660353381
"513","Bcl11a","Snap25",0.0785325725756315
"514","Nfix","Snap25",0.0442976899092033
"515","Zbtb16","Snap25",0.0444486291170732
"516","Zeb2","Snap25",0.07447122366297
"517","Zfp811","Snap25",0.0146796063186243
"518","Hnrnpll","Snap25",0.0328161541750546
"519","Las1l","Snap25",0.0461821587440734
"520","Rufy3","Snap25",0.046682044219264
"521","Snrnp70","Snap25",0.0635287104283907
"522","Zmat4","Snap25",0.0334694110074861
"523","Sox5","2900097C17Rik",0.0528270123107476
"524","Pbx1","2900097C17Rik",0.080972056947142
"525","Pou2f2","2900097C17Rik",0.0208619998136771
"526","Foxp1","2900097C17Rik",0.06742693852487
"527","Esrrg","2900097C17Rik",0.0327126642608071
"528","Rora","2900097C17Rik",0.0645004743451252
"529","Tcf4","2900097C17Rik",0.104696471846185
"530","Bach2","2900097C17Rik",0.0590611626747213
"531","Bcl11a","2900097C17Rik",0.0585180322213839
"532","Nfix","2900097C17Rik",0.053810976530811
"533","Zbtb16","2900097C17Rik",0.0415727596656416
"534","Zeb2","2900097C17Rik",0.078703445242951
"535","Zfp811","2900097C17Rik",0.0184677368282262
"536","Hnrnpll","2900097C17Rik",0.0390433439610645
"537","Las1l","2900097C17Rik",0.0530979753338925
"538","Rufy3","2900097C17Rik",0.052609910616259
"539","Snrnp70","2900097C17Rik",0.081100835631219
"540","Zmat4","2900097C17Rik",0.0400162032452754
"541","Sox5","Naaladl2",0.0626717595159664
"542","Pbx1","Naaladl2",0.0804724307149677
"543","Pou2f2","Naaladl2",0.016740290937461
"544","Foxp1","Naaladl2",0.0583589303461041
"545","Esrrg","Naaladl2",0.0313511674710252
"546","Rora","Naaladl2",0.104887125145918
"547","Tcf4","Naaladl2",0.120697144396824
"548","Bach2","Naaladl2",0.059157936400599
"549","Bcl11a","Naaladl2",0.0484819368433314
