"","target","source","weight"
"1","Bcl6","Sgk3",0.0135352606371031
"2","Rfx3","Sgk3",0.0577752240353743
"3","Klf8","Sgk3",0.024102794836675
"4","Arntl","Sgk3",0.0225428809185486
"5","Nr3c1","Sgk3",0.031886781001925
"6","Nfib","Sgk3",0.0607732346077873
"7","Nr4a3","Sgk3",0.0144424001896595
"8","Bcl11a","Sgk3",0.0366291574172559
"9","Chd2","Sgk3",0.0397140275233644
"10","Rcor1","Sgk3",0.0211328942704167
"11","Smarcc2","Sgk3",0.0305703120050191
"12","Cnot3","Sgk3",0.0237325717146325
"13","Zeb2","Sgk3",0.0569441827237583
"14","Satb2","Sgk3",0.0594377863299616
"15","Kmt2a","Sgk3",0.0461964126648721
"16","Bdp1","Sgk3",0.0296062138580109
"17","D130040H23Rik","Sgk3",0.0166450494931882
"18","Kdm5d","Sgk3",0.0217667036963725
"19","Msra","Sgk3",0.050217981590677
"20","Pkm","Sgk3",0.0209588441167153
"21","Prnp","Sgk3",0.0298745780742336
"22","Rbms1","Sgk3",0.0210867495764279
"23","Rnf138","Sgk3",0.0198164498071864
"24","Snrnp70","Sgk3",0.0568438721134159
"25","Srbd1","Sgk3",0.0214501665513605
"26","Srrm3","Sgk3",0.0251699528223598
"27","Supt20","Sgk3",0.0286478460477144
"28","Trerf1","Sgk3",0.0339421699146986
"29","Ugp2","Sgk3",0.0187522457223359
"30","Ywhae","Sgk3",0.0329280470657408
"31","Ywhaz","Sgk3",0.0328772086732089
"32","Bcl6","Kcnb2",0.00923456126053034
"33","Rfx3","Kcnb2",0.0662313663475971
"34","Klf8","Kcnb2",0.035016557107248
"35","Arntl","Kcnb2",0.015377459921243
"36","Nr3c1","Kcnb2",0.0221633639587595
"37","Nfib","Kcnb2",0.0695620453980915
"38","Nr4a3","Kcnb2",0.0103419175945134
"39","Bcl11a","Kcnb2",0.0621045389856824
"40","Chd2","Kcnb2",0.0318714398410114
"41","Rcor1","Kcnb2",0.0139417475677826
"42","Smarcc2","Kcnb2",0.0243217278292066
"43","Cnot3","Kcnb2",0.0167744750311354
"44","Zeb2","Kcnb2",0.0586789517462796
"45","Satb2","Kcnb2",0.0419362414710267
"46","Kmt2a","Kcnb2",0.0393852744969392
"47","Bdp1","Kcnb2",0.0200412014453516
"48","D130040H23Rik","Kcnb2",0.0113679303376406
"49","Kdm5d","Kcnb2",0.0153547293835146
"50","Msra","Kcnb2",0.130682252989006
"51","Pkm","Kcnb2",0.0165292595094665
"52","Prnp","Kcnb2",0.0251233484546094
"53","Rbms1","Kcnb2",0.0334060120620296
"54","Rnf138","Kcnb2",0.0146608458519864
"55","Snrnp70","Kcnb2",0.051574577396237
"56","Srbd1","Kcnb2",0.0146178972934793
"57","Srrm3","Kcnb2",0.02583973294939
"58","Supt20","Kcnb2",0.0211857698707835
"59","Trerf1","Kcnb2",0.0235873911711125
"60","Ugp2","Kcnb2",0.0232124820048492
"61","Ywhae","Kcnb2",0.0249641093127326
"62","Ywhaz","Kcnb2",0.0309107914107642
"63","Bcl6","Gm28376",0.0133407686254472
"64","Rfx3","Gm28376",0.116138783229196
"65","Klf8","Gm28376",0.0281776201940184
"66","Arntl","Gm28376",0.0189486356740749
"67","Nr3c1","Gm28376",0.0176250267414363
"68","Nfib","Gm28376",0.0724334770269989
"69","Nr4a3","Gm28376",0.0159484590253343
"70","Bcl11a","Gm28376",0.0429624776613417
"71","Chd2","Gm28376",0.0371749535383088
"72","Rcor1","Gm28376",0.0196355632144767
"73","Smarcc2","Gm28376",0.0281567903695143
"74","Cnot3","Gm28376",0.021154062279948
"75","Zeb2","Gm28376",0.0600999762722051
"76","Satb2","Gm28376",0.0215391767540554
"77","Kmt2a","Gm28376",0.0438226301217344
"78","Bdp1","Gm28376",0.0258333064071839
"79","D130040H23Rik","Gm28376",0.0159701814936053
"80","Kdm5d","Gm28376",0.0200163099988104
"81","Msra","Gm28376",0.0677108411961263
"82","Pkm","Gm28376",0.0212814392350223
"83","Prnp","Gm28376",0.0278853372881974
"84","Rbms1","Gm28376",0.0146771525075217
