"motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","direction"
"MA0898.1",2,50,14.2857142857143,10,1.42857142857143,0.416929262156412,"Hmx3",1,"up"
"MA0483.1",3,86,21.4285714285714,17.2,1.24584717607973,0.443183871688905,"Gfi1b",1,"up"
"MA0029.1",2,56,14.2857142857143,11.2,1.27551020408163,0.477944886680287,"Mecom",1,"up"
"MA0611.1",1,23,7.14285714285714,4.6,1.5527950310559,0.487381504519897,"Dux",1,"up"
"MA0677.1",2,59,14.2857142857143,11.8,1.21065375302663,0.507244290999281,"Nr2f6",1,"up"
"MA0603.1",1,25,7.14285714285714,5,1.42857142857143,0.517061413710661,"Arntl",1,"up"
"MA0002.2",3,98,21.4285714285714,19.6,1.0932944606414,0.538948701032178,"RUNX1",1,"up"
"MA0602.1",1,27,7.14285714285714,5.4,1.32275132275132,0.545138989080536,"Arid5a",1,"up"
"MA0631.1",1,27,7.14285714285714,5.4,1.32275132275132,0.545138989080536,"Six3",1,"up"
"MA0622.1",1,28,7.14285714285714,5.6,1.27551020408163,0.558602105682804,"Mlxip",1,"up"
"MA0869.1",2,69,14.2857142857143,13.8,1.0351966873706,0.598064817338614,"Sox11",1,"up"
"MA0874.1",1,34,7.14285714285714,6.8,1.05042016806723,0.631916890388403,"Arx",1,"up"
"MA0007.3",1,35,7.14285714285714,7,1.02040816326531,0.642975181235103,"Ar",1,"up"
"MA0124.2",1,36,7.14285714285714,7.2,0.992063492063492,0.653724315563509,"Nkx3-1",1,"up"
"MA0004.1",2,76,14.2857142857143,15.2,0.93984962406015,0.654824362985825,"Arnt",1,"up"
"MA0705.1",1,37,7.14285714285714,7.4,0.965250965250965,0.664172288800816,"Lhx8",1,"up"
"MA0870.1",1,40,7.14285714285714,8,0.892857142857143,0.693786371485182,"Sox1",1,"up"
"MA0607.1",1,41,7.14285714285714,8.2,0.871080139372822,0.703105916700851,"Bhlha15",1,"up"
"MA0853.1",1,41,7.14285714285714,8.2,0.871080139372822,0.703105916700851,"Alx4",1,"up"
"MA0860.1",1,42,7.14285714285714,8.4,0.850340136054422,0.712161509655509,"Rarg(var.2)",1,"up"
"MA0851.1",2,84,14.2857142857143,16.8,0.850340136054422,0.712578133962203,"Foxj3",1,"up"
"MA0854.1",1,44,7.14285714285714,8.8,0.811688311688312,0.729508335437882,"Alx1",1,"up"
"MA0704.1",1,45,7.14285714285714,9,0.793650793650794,0.737812904086719,"Lhx4",1,"up"
"MA0078.1",1,46,7.14285714285714,9.2,0.77639751552795,0.745880199345589,"Sox17",1,"up"
"MA0160.1",1,46,7.14285714285714,9.2,0.77639751552795,0.745880199345589,"NR4A2",1,"up"
"MA0720.1",1,47,7.14285714285714,9.4,0.759878419452887,0.75371649275784,"Shox2",1,"up"
"MA0494.1",1,49,7.14285714285714,9.8,0.728862973760933,0.768720402139439,"Nr1h3::Rxra",1,"up"
"MA0152.1",3,135,21.4285714285714,27,0.793650793650794,0.776491316633876,"NFATC2",1,"up"
"MA0142.1",2,95,14.2857142857143,19,0.75187969924812,0.779902462014199,"Pou5f1::Sox2",1,"up"
"MA0633.1",1,52,7.14285714285714,10.4,0.686813186813187,0.789641962701464,"Twist2",1,"up"
"MA0518.1",2,98,14.2857142857143,19.6,0.728862973760933,0.795954326605318,"Stat4",1,"up"
"MA0151.1",6,254,42.8571428571429,50.8,0.843644544431946,0.808605178095123,"Arid3a",1,"up"
"MA1153.1",1,56,7.14285714285714,11.2,0.637755102040816,0.814810079143378,"Smad4",1,"up"
"MA0065.2",2,104,14.2857142857143,20.8,0.686813186813187,0.825279275217524,"Pparg::Rxra",1,"up"
"MA0859.1",1,58,7.14285714285714,11.6,0.615763546798029,0.826317365727019,"Rarg",1,"up"
"MA0092.1",1,60,7.14285714285714,12,0.595238095238095,0.837157716885765,"Hand1::Tcf3",1,"up"
"MA1623.1",4,188,28.5714285714286,37.6,0.759878419452887,0.837931994895426,"Stat2",1,"up"
"MA0739.1",1,63,7.14285714285714,12.6,0.566893424036281,0.852245654917341,"Hic1",1,"up"
"MA1619.1",1,67,7.14285714285714,13.4,0.533049040511727,0.870348497785968,"Ptf1a(var.2)",1,"up"
"MA0503.1",1,68,7.14285714285714,13.6,0.525210084033613,0.874540463215521,"Nkx2-5(var.2)",1,"up"
"MA0164.1",1,71,7.14285714285714,14.2,0.503018108651911,0.886373435875617,"Nr2e3",1,"up"
"MA0591.1",1,72,7.14285714285714,14.4,0.496031746031746,0.890081528877345,"Bach1::Mafk",1,"up"
"MA0150.2",1,75,7.14285714285714,15,0.476190476190476,0.900542613063712,"Nfe2l2",1,"up"
"MA0514.1",2,127,14.2857142857143,25.4,0.562429696287964,0.907837182306023,"Sox3",1,"up"
"MA0515.1",1,78,7.14285714285714,15.6,0.457875457875458,0.910072840165678,"Sox6",1,"up"
"MA1606.1",1,83,7.14285714285714,16.6,0.430292598967298,0.924094415365572,"Foxf1",1,"up"
"MA0519.1",1,84,7.14285714285714,16.8,0.425170068027211,0.926642804298143,"Stat5a::Stat5b",1,"up"
"MA1620.1",1,84,7.14285714285714,16.8,0.425170068027211,0.926642804298143,"Ptf1a(var.3)",1,"up"
"MA1621.1",1,85,7.14285714285714,17,0.420168067226891,0.929111556076571,"Rbpjl",1,"up"
"MA1625.1",1,85,7.14285714285714,17,0.420168067226891,0.929111556076571,"Stat5b",1,"up"
"MA1630.1",1,99,7.14285714285714,19.8,0.360750360750361,0.956496589205017,"Znf281",1,"up"
"MA0521.1",1,135,7.14285714285714,27,0.264550264550265,0.988606780165399,"Tcf12",1,"up"
"MA0006.1",0,89,0,17.8,0,1,"Ahr::Arnt",1,"up"
"MA0111.1",0,51,0,10.2,0,1,"Spz1",1,"up"
"MA0125.1",0,27,0,5.4,0,1,"Nobox",1,"up"
"MA0135.1",0,58,0,11.6,0,1,"Lhx3",1,"up"
"MA0259.1",0,16,0,3.2,0,1,"ARNT::HIF1A",1,"up"
"MA0467.1",0,37,0,7.4,0,1,"Crx",1,"up"
"MA0480.1",0,79,0,15.8,0,1,"Foxo1",1,"up"
"MA0520.1",0,82,0,16.4,0,1,"Stat6",1,"up"
"MA0601.1",0,59,0,11.8,0,1,"Arid3b",1,"up"
"MA0604.1",0,5,0,1,0,1,"Atf1",1,"up"
"MA0608.1",0,30,0,6,0,1,"Creb3l2",1,"up"
"MA0614.1",0,41,0,8.2,0,1,"Foxj2",1,"up"
"MA0615.1",0,5,0,1,0,1,"Gmeb1",1,"up"
"MA0626.1",0,34,0,6.8,0,1,"Npas2",1,"up"
"MA0629.1",0,31,0,6.2,0,1,"Rhox11",1,"up"
"MA0676.1",0,60,0,12,0,1,"Nr2e1",1,"up"
"MA0512.2",0,58,0,11.6,0,1,"Rxra",1,"up"
"MA0709.1",0,30,0,6,0,1,"Msx3",1,"up"
"MA0728.1",0,61,0,12.2,0,1,"Nr2f6(var.2)",1,"up"
"MA0816.1",0,102,0,20.4,0,1,"Ascl2",1,"up"
"MA0832.1",0,60,0,12,0,1,"Tcf21",1,"up"
"MA0857.1",0,65,0,13,0,1,"Rarb",1,"up"
"MA0858.1",0,32,0,6.4,0,1,"Rarb(var.2)",1,"up"
"MA0879.1",0,35,0,7,0,1,"Dlx1",1,"up"
"MA0880.1",0,24,0,4.8,0,1,"Dlx3",1,"up"
"MA0881.1",0,10,0,2,0,1,"Dlx4",1,"up"
"MA0883.1",0,18,0,3.6,0,1,"Dmbx1",1,"up"
"MA0885.1",0,19,0,3.8,0,1,"Dlx2",1,"up"
"MA0911.1",0,15,0,3,0,1,"Hoxa11",1,"up"
"MA1603.1",0,66,0,13.2,0,1,"Dmrt1",1,"up"
"MA1608.1",0,30,0,6,0,1,"Isl1",1,"up"
"MA1622.1",0,61,0,12.2,0,1,"Smad2::Smad3",1,"up"
"MA1624.1",0,79,0,15.8,0,1,"Stat5a",1,"up"
"MA0122.3",0,35,0,7,0,1,"Nkx3-2",1,"up"
