"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0097061","GO:0097061",13,"GO:0097061",2.23725095386586,108,"dendritic spine organization","dendritic spine organization",0.724830769230769,0.5045,0
"GO:0007043","GO:0007043",5,"GO:0099173",2.15516319485242,168,"cell-cell junction assembly","postsynapse organization",0.806,0.3585,0.718
"GO:0007264","GO:0007264",10,"GO:0043410",2.11254831185681,428,"small GTPase mediated signal transduction","positive regulation of MAPK cascade",0.901707692307692,0.473,0.606
"GO:0030534","GO:0030534",11,"GO:0007626",2.06781656828398,191,"adult behavior","locomotory behavior",0.895,0.4055,0.718
"GO:0001667","GO:0001667",9,"GO:0001764",2.02719770661455,471,"ameboidal-type cell migration","neuron migration",0.947630769230769,0.417,0.66
"GO:0045773","GO:0045773",1,"GO:0007409",2.01137272497218,54,"positive regulation of axon extension","axonogenesis",0.446184615384615,0.2786875,0.787
"GO:0007612","GO:0007612",11,"GO:0007626",2.0112828058601,192,"learning","locomotory behavior",0.898661538461538,0.47425,0.724
"GO:0006935","GO:0006935",12,"GO:0050920",1.96279267606335,462,"chemotaxis","regulation of chemotaxis",0.945984615384615,0.365,0.91
"GO:0001755","GO:0001755",9,"GO:0001764",1.94813342003136,62,"neural crest cell migration","neuron migration",0.782646153846154,0.40175,0.56
"GO:0042330","GO:0042330",12,"GO:0050920",1.92606997916829,464,"taxis","regulation of chemotaxis",0.945984615384615,0.365,0.91
"GO:0106027","GO:0106027",13,"GO:0097061",1.88396176236819,118,"neuron projection organization","dendritic spine organization",0.755769230769231,0.5045,0.991
"GO:0048843","GO:0048843",1,"GO:0007409",1.87502399641269,27,"negative regulation of axon extension involved in axon guidance","axonogenesis",0.414261538461538,0.2500625,0.748
"GO:0090497","GO:0090497",9,"GO:0001764",1.8257119419318,64,"mesenchymal cell migration","neuron migration",0.949107692307692,0.401,0.561
"GO:0048640","GO:0048640",2,"GO:0048588",1.77373254508282,129,"negative regulation of developmental growth","developmental cell growth",0.665830769230769,0.284583333333333,0.76
"GO:0050769","GO:0050769",4,"GO:0050771",1.76246027198393,329,"positive regulation of neurogenesis","negative regulation of axonogenesis",0.664492307692308,0.3062,0.814
"GO:0045927","GO:0045927",2,"GO:0048588",1.66165075337924,324,"positive regulation of growth","developmental cell growth",0.736615384615385,0.250916666666667,0.769
"GO:0071526","GO:0071526",14,"GO:0071526",1.541630287904,50,"semaphorin-plexin signaling pathway","semaphorin-plexin signaling pathway",0.926046153846154,1,0
"GO:0048639","GO:0048639",2,"GO:0048588",1.53600592772119,221,"positive regulation of developmental growth","developmental cell growth",0.657076923076923,0.241083333333333,0.786
"GO:0008344","GO:0008344",11,"GO:0007626",1.46686343495222,112,"adult locomotory behavior","locomotory behavior",0.895276923076923,0.36075,0.928
"GO:0048668","GO:0048668",2,"GO:0048588",1.40121100464875,33,"collateral sprouting","developmental cell growth",0.564753846153846,0.305416666666667,0.847
"GO:0007265","GO:0007265",10,"GO:0043410",1.34864945486751,342,"Ras protein signal transduction","positive regulation of MAPK cascade",0.903415384615385,0.477333333333333,0.593
"GO:0030307","GO:0030307",2,"GO:0048588",1.30823701183566,210,"positive regulation of cell growth","developmental cell growth",0.613123076923077,0.218833333333333,0.865
