"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0007409","GO:0007409",1,"GO:0007409",17.321497718382,501,"axonogenesis","axonogenesis",0.764094017094017,0.295615384615385,0
"GO:0099173","GO:0099173",2,"GO:0099173",9.11251128742365,252,"postsynapse organization","postsynapse organization",0.860683760683761,0.323833333333333,0
"GO:0042391","GO:0042391",3,"GO:0042391",8.89091488172345,491,"regulation of membrane potential","regulation of membrane potential",0.886239316239316,0.411666666666667,0
"GO:0001764","GO:0001764",4,"GO:0001764",8.2734928282343,206,"neuron migration","neuron migration",0.838965811965812,1,0
"GO:0016358","GO:0016358",1,"GO:0007409",8.08699711238301,327,"dendrite development","axonogenesis",0.780752136752137,0.32,0.762
"GO:0031345","GO:0031345",1,"GO:0007409",8.08206780548291,221,"negative regulation of cell projection organization","axonogenesis",0.814162393162393,0.345153846153846,0.644
"GO:0050806","GO:0050806",5,"GO:0050806",7.98819008370498,348,"positive regulation of synaptic transmission","positive regulation of synaptic transmission",0.845239316239316,0.334285714285714,0
"GO:0050807","GO:0050807",6,"GO:0050807",7.98154029250758,309,"regulation of synapse organization","regulation of synapse organization",0.749735042735043,0.479333333333333,0
"GO:0050890","GO:0050890",7,"GO:0050890",7.97269961675487,371,"cognition","cognition",0.882461538461538,0.335,0
"GO:0001508","GO:0001508",3,"GO:0042391",7.80397107454044,158,"action potential","regulation of membrane potential",0.895119658119658,0.434666666666667,0.903
"GO:0050803","GO:0050803",6,"GO:0050807",7.70312928644785,317,"regulation of synapse structure or activity","regulation of synapse organization",0.889222222222222,0.478666666666667,0.995
"GO:0097485","GO:0097485",1,"GO:0007409",7.69276894660115,252,"neuron projection guidance","axonogenesis",0.77774358974359,0.330769230769231,0.859
"GO:0007411","GO:0007411",1,"GO:0007409",7.69276894660115,252,"axon guidance","axonogenesis",0.776290598290598,0.319307692307692,0.927
"GO:0007611","GO:0007611",7,"GO:0050890",7.63497303509727,331,"learning or memory","cognition",0.878273504273504,0.333333333333333,0.988
"GO:0007613","GO:0007613",7,"GO:0050890",7.15992153812372,164,"memory","cognition",0.887042735042735,0.373166666666667,0.907
"GO:0010977","GO:0010977",1,"GO:0007409",7.05838649179997,165,"negative regulation of neuron projection development","axonogenesis",0.73782905982906,0.304153846153846,0.72
"GO:0034329","GO:0034329",2,"GO:0099173",6.82306624790442,481,"cell junction assembly","postsynapse organization",0.852307692307692,0.263333333333333,0.804
"GO:0035249","GO:0035249",5,"GO:0050806",6.47916530936705,129,"synaptic transmission, glutamatergic","positive regulation of synaptic transmission",0.872119658119658,0.358142857142857,0.668
"GO:0034765","GO:0034765",8,"GO:0034765",6.19252174271466,490,"regulation of monoatomic ion transmembrane transport","regulation of monoatomic ion transmembrane transport",0.808871794871795,0.277428571428571,0
"GO:0031346","GO:0031346",1,"GO:0007409",5.94557756234266,463,"positive regulation of cell projection organization","axonogenesis",0.799811965811966,0.318923076923077,0.687
"GO:0048167","GO:0048167",5,"GO:0050806",5.89695602868485,393,"regulation of synaptic plasticity","positive regulation of synaptic transmission",0.826410256410256,0.356,0.806
"GO:0060560","GO:0060560",9,"GO:0060560",5.80748414801531,292,"developmental growth involved in morphogenesis","developmental growth involved in morphogenesis",0.908598290598291,0.2896,0
"GO:0071805","GO:0071805",8,"GO:0034765",5.53933595270664,212,"potassium ion transmembrane transport","regulation of monoatomic ion transmembrane transport",0.865675213675214,0.273142857142857,0.772
"GO:0006813","GO:0006813",8,"GO:0034765",5.17212864426106,249,"potassium ion transport","regulation of monoatomic ion transmembrane transport",0.880880341880342,0.293285714285714,0.678
"GO:0048813","GO:0048813",1,"GO:0007409",5.00651095252731,192,"dendrite morphogenesis","axonogenesis",0.783119658119658,0.311769230769231,0.83
"GO:1902414","GO:1902414",10,"GO:1902414",4.85203276062223,133,"protein localization to cell junction","protein localization to cell junction",0.888777777777778,0.4702,0
"GO:1990138","GO:1990138",9,"GO:0060560",4.52078322400246,211,"neuron projection extension","developmental growth involved in morphogenesis",0.768299145299145,0.2324,0.968
"GO:0048588","GO:0048588",9,"GO:0060560",4.46129259390785,291,"developmental cell growth","developmental growth involved in morphogenesis",0.875675213675214,0.2612,0.825
"GO:0008038","GO:0008038",11,"GO:0008038",4.39909267720109,47,"neuron recognition","neuron recognition",0.84934188034188,0.5445,0
"GO:0007626","GO:0007626",12,"GO:0007626",4.35372124137738,273,"locomotory behavior","locomotory behavior",0.921940170940171,1,0
"GO:0099643","GO:0099643",13,"GO:0099643",4.25664035105688,174,"signal release from synapse","signal release from synapse",0.784504273504274,0.250142857142857,0
"GO:0007269","GO:0007269",13,"GO:0099643",4.25664035105688,174,"neurotransmitter secretion","signal release from synapse",0.740837606837607,0.250142857142857,0.998
"GO:0099560","GO:0099560",14,"GO:0099560",4.23286289162184,36,"synaptic membrane adhesion","synaptic membrane adhesion",0.861452991452991,0.502,0
"GO:0007416","GO:0007416",2,"GO:0099173",4.07345887478378,222,"synapse assembly","postsynapse organization",0.77065811965812,0.271833333333333,0.818
