pathway,pval,padj,log2err,ES,NES,size,leadingEdge
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS,0.0510510510510511,0.0765765765765766,0.245041785430996,0.7,1.63786623389249,6,mt-Co2|mt-Nd2|mt-Nd1|mt-Atp6|mt-Co1|mt-Co3
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,0.0510510510510511,0.0765765765765766,0.245041785430996,0.7,1.63786623389249,6,mt-Co2|mt-Nd2|mt-Nd1|mt-Atp6|mt-Co1|mt-Co3
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,0.106349206349206,0.106349206349206,0.170932335370056,0.636363636363636,1.41419328053133,5,mt-Co2|mt-Nd2|mt-Nd1|mt-Co1|mt-Co3
