"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0007409","GO:0007409",1,"GO:0007409",7.15590191254974,501,"axonogenesis","axonogenesis",0.761707692307692,0.357,0
"GO:0048167","GO:0048167",2,"GO:0048167",6.54523942765065,393,"regulation of synaptic plasticity","regulation of synaptic plasticity",0.876369230769231,0.439666666666667,0
"GO:0006936","GO:0006936",3,"GO:0006936",6.28308558303116,324,"muscle contraction","muscle contraction",0.796,0.237166666666667,0
"GO:0050770","GO:0050770",1,"GO:0007409",5.95371600634915,186,"regulation of axonogenesis","axonogenesis",0.741246153846154,0.276833333333333,0.882
"GO:0003012","GO:0003012",3,"GO:0006936",4.6865185560042,446,"muscle system process","muscle contraction",0.794723076923077,0.257333333333333,0.966
"GO:0042391","GO:0042391",4,"GO:0042391",4.26626823233128,491,"regulation of membrane potential","regulation of membrane potential",0.904384615384615,0.417,0
"GO:0048588","GO:0048588",5,"GO:0048588",4.25754761861034,291,"developmental cell growth","developmental cell growth",0.8568,0.284,0
"GO:0060560","GO:0060560",5,"GO:0048588",4.1867798216401,292,"developmental growth involved in morphogenesis","developmental cell growth",0.883907692307692,0.3104,0.825
"GO:0007611","GO:0007611",6,"GO:0007611",4.18064511116287,331,"learning or memory","learning or memory",0.811092307692308,0.405,0
"GO:0006941","GO:0006941",3,"GO:0006936",4.0472253072853,178,"striated muscle contraction","muscle contraction",0.799661538461538,0.219666666666667,0.946
"GO:0099173","GO:0099173",7,"GO:0099173",3.98097774464564,252,"postsynapse organization","postsynapse organization",0.937353846153846,0.591,0
"GO:0060047","GO:0060047",6,"GO:0007611",3.49982289806673,239,"heart contraction","learning or memory",0.786984615384615,0.298444444444444,0.56
"GO:0050890","GO:0050890",6,"GO:0007611",3.47177174181868,371,"cognition","learning or memory",0.818569230769231,0.402444444444444,0.988
"GO:0048168","GO:0048168",2,"GO:0048167",3.41796727384089,73,"regulation of neuronal synaptic plasticity","regulation of synaptic plasticity",0.889415384615385,0.472,0.875
"GO:0070588","GO:0070588",8,"GO:0070588",3.3459928205263,354,"calcium ion transmembrane transport","calcium ion transmembrane transport",0.845753846153846,0.2637,0
"GO:0034765","GO:0034765",8,"GO:0070588",3.33191687726434,490,"regulation of monoatomic ion transmembrane transport","calcium ion transmembrane transport",0.804907692307692,0.2963,0.801
"GO:0021953","GO:0021953",9,"GO:0021953",3.30468986228048,212,"central nervous system neuron differentiation","central nervous system neuron differentiation",0.815015384615385,0.40475,0
"GO:0098703","GO:0098703",8,"GO:0070588",3.23749342872185,42,"calcium ion import across plasma membrane","calcium ion transmembrane transport",0.868984615384615,0.3686,0.817
"GO:0050772","GO:0050772",1,"GO:0007409",3.21143612635906,101,"positive regulation of axonogenesis","axonogenesis",0.712876923076923,0.289333333333333,0.831
"GO:0003015","GO:0003015",6,"GO:0007611",3.19073427143047,252,"heart process","learning or memory",0.786876923076923,0.298555555555556,0.562
"GO:0007626","GO:0007626",10,"GO:0007626",3.13917125607857,273,"locomotory behavior","locomotory behavior",0.897707692307692,1,0
"GO:0048791","GO:0048791",11,"GO:0048791",3.12289716785576,25,"calcium ion-regulated exocytosis of neurotransmitter","calcium ion-regulated exocytosis of neurotransmitter",0.844307692307692,0.6035,0
"GO:0032412","GO:0032412",12,"GO:0032412",3.05054121760434,283,"regulation of monoatomic ion transmembrane transporter activity","regulation of monoatomic ion transmembrane transporter activity",0.819830769230769,0.337666666666667,0
