"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:1902495","GO:1902495",1,"GO:1902495",1.77781079280816,396,"transmembrane transporter complex","transmembrane transporter complex",0.5055,0.5055,0
"GO:1990351","GO:1990351",1,"GO:1902495",1.64871609232592,421,"transporter complex","transmembrane transporter complex",0.5055,0.5055,0.989
