"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0043209","GO:0043209",1,"GO:0043209",21.0898183302029,208,"myelin sheath","myelin sheath",0.997882352941176,1,0
"GO:0150034","GO:0150034",2,"GO:0150034",9.90714991372233,397,"distal axon","distal axon",0.851882352941176,0.484,0
"GO:0044306","GO:0044306",2,"GO:0150034",5.03866029819109,224,"neuron projection terminus","distal axon",0.87,0.466,0.613
"GO:0043679","GO:0043679",2,"GO:0150034",4.46042004590294,202,"axon terminus","distal axon",0.695176470588235,0.358666666666667,0.935
"GO:0008021","GO:0008021",3,"GO:0008021",4.300002972358,259,"synaptic vesicle","synaptic vesicle",0.611117647058824,0.213833333333333,0
"GO:0030426","GO:0030426",4,"GO:0030426",3.97275077163976,213,"growth cone","growth cone",0.799,0.5025,0
"GO:0070382","GO:0070382",3,"GO:0008021",3.96142709019047,281,"exocytic vesicle","synaptic vesicle",0.708941176470588,0.211666666666667,0.988
"GO:0030427","GO:0030427",4,"GO:0030426",3.84224434303427,221,"site of polarized growth","growth cone",0.939470588235294,0.5025,0.995
"GO:0030133","GO:0030133",3,"GO:0008021",2.82795104118518,366,"transport vesicle","synaptic vesicle",0.711529411764706,0.2205,0.964
"GO:0099501","GO:0099501",3,"GO:0008021",2.29033160883967,147,"exocytic vesicle membrane","synaptic vesicle",0.709647058823529,0.211166666666667,0.924
"GO:0030672","GO:0030672",3,"GO:0008021",2.29033160883967,147,"synaptic vesicle membrane","synaptic vesicle",0.615529411764706,0.208666666666667,0.939
"GO:0060076","GO:0060076",5,"GO:0060076",2.2080348744622,99,"excitatory synapse","excitatory synapse",0.896529411764706,1,0
"GO:0005874","GO:0005874",6,"GO:0005874",2.01103891740957,467,"microtubule","microtubule",0.914882352941176,0.59,0
"GO:0005882","GO:0005882",6,"GO:0005874",1.7963449347675,139,"intermediate filament","microtubule",0.918294117647059,0.59,0.82
"GO:0030658","GO:0030658",3,"GO:0008021",1.55754287672948,190,"transport vesicle membrane","synaptic vesicle",0.711882352941176,0.2185,0.902
"GO:0032279","GO:0032279",7,"GO:0032279",1.53635306405854,407,"asymmetric synapse","asymmetric synapse",0.885411764705882,1,0
"GO:0045171","GO:0045171",8,"GO:0045171",1.30520387147733,101,"intercellular bridge","intercellular bridge",0.998117647058824,1,0
