"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0098984","GO:0098984",1,"GO:0098984",17.7665602081882,448,"neuron to neuron synapse","neuron to neuron synapse",0.782577777777778,0.350333333333333,0
"GO:0032279","GO:0032279",1,"GO:0098984",17.4997553905459,407,"asymmetric synapse","neuron to neuron synapse",0.783955555555556,0.345333333333333,0.979
"GO:0097060","GO:0097060",2,"GO:0097060",17.4049517912354,514,"synaptic membrane","synaptic membrane",0.728177777777778,0.392,0
"GO:0099572","GO:0099572",3,"GO:0099572",16.9929863667327,436,"postsynaptic specialization","postsynaptic specialization",0.753733333333333,0.407,0
"GO:0014069","GO:0014069",1,"GO:0098984",16.6806532101809,384,"postsynaptic density","neuron to neuron synapse",0.735755555555555,0.348333333333333,0.97
"GO:0150034","GO:0150034",4,"GO:0150034",13.02935737904,397,"distal axon","distal axon",0.826866666666667,0.4455,0
"GO:0045211","GO:0045211",2,"GO:0097060",12.3882550243983,352,"postsynaptic membrane","synaptic membrane",0.718066666666667,0.406333333333333,0.938
"GO:0043209","GO:0043209",5,"GO:0043209",11.1333897486549,208,"myelin sheath","myelin sheath",0.997844444444444,1,0
"GO:0044309","GO:0044309",6,"GO:0044309",10.3066728838878,214,"neuron spine","neuron spine",0.840977777777778,0.402,0
"GO:0043197","GO:0043197",6,"GO:0044309",10.1349383107364,208,"dendritic spine","neuron spine",0.653711111111111,0.400333333333333,0.992
"GO:0099634","GO:0099634",3,"GO:0099572",9.9743713419373,154,"postsynaptic specialization membrane","postsynaptic specialization",0.718333333333333,0.374333333333333,0.9
"GO:0030426","GO:0030426",7,"GO:0030426",9.59202321922759,213,"growth cone","growth cone",0.810866666666667,0.374666666666667,0
"GO:0030427","GO:0030427",7,"GO:0030426",9.07556524792412,221,"site of polarized growth","growth cone",0.956288888888889,0.375666666666667,0.995
"GO:0098839","GO:0098839",3,"GO:0099572",8.53520970965416,114,"postsynaptic density membrane","postsynaptic specialization",0.705577777777778,0.381333333333333,0.879
"GO:0042734","GO:0042734",2,"GO:0097060",7.04348846767815,238,"presynaptic membrane","synaptic membrane",0.733888888888889,0.423666666666667,0.886
"GO:0031252","GO:0031252",8,"GO:0031252",5.86768931103186,415,"cell leading edge","cell leading edge",0.981,1,0
"GO:0070382","GO:0070382",9,"GO:0070382",4.60529216248336,281,"exocytic vesicle","exocytic vesicle",0.873977777777778,0.211666666666667,0
"GO:0098982","GO:0098982",10,"GO:0098982",4.26452344659721,135,"GABA-ergic synapse","GABA-ergic synapse",0.829177777777778,1,0
"GO:0008021","GO:0008021",9,"GO:0070382",4.13299805939341,259,"synaptic vesicle","exocytic vesicle",0.702622222222222,0.213833333333333,0.988
"GO:1990351","GO:1990351",11,"GO:1990351",3.69665344176536,421,"transporter complex","transporter complex",0.927822222222222,0.27825,0
"GO:0098685","GO:0098685",12,"GO:0098685",3.60843633348265,144,"Schaffer collateral - CA1 synapse","Schaffer collateral - CA1 synapse",0.827044444444444,1,0
"GO:0030133","GO:0030133",9,"GO:0070382",3.41213662438438,366,"transport vesicle","exocytic vesicle",0.874488888888889,0.2205,0.971
