"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0098984","GO:0098984",1,"GO:0098984",22.9106206856211,448,"neuron to neuron synapse","neuron to neuron synapse",0.75606976744186,0.30675,0
"GO:0097060","GO:0097060",2,"GO:0097060",21.2107906183,514,"synaptic membrane","synaptic membrane",0.707162790697674,0.37075,0
"GO:0099572","GO:0099572",3,"GO:0099572",20.6455769852544,436,"postsynaptic specialization","postsynaptic specialization",0.734581395348837,0.40375,0
"GO:0032279","GO:0032279",1,"GO:0098984",20.4982751763213,407,"asymmetric synapse","neuron to neuron synapse",0.757697674418605,0.3055,0.979
"GO:0014069","GO:0014069",1,"GO:0098984",20.2587298249927,384,"postsynaptic density","neuron to neuron synapse",0.707232558139535,0.30925,0.97
"GO:0045211","GO:0045211",2,"GO:0097060",16.6913700002776,352,"postsynaptic membrane","synaptic membrane",0.690046511627907,0.3685,0.938
"GO:0150034","GO:0150034",4,"GO:0150034",12.7545212113363,397,"distal axon","distal axon",0.862767441860465,0.414333333333333,0
"GO:0099634","GO:0099634",3,"GO:0099572",10.1955373859945,154,"postsynaptic specialization membrane","postsynaptic specialization",0.691697674418605,0.39025,0.9
"GO:0044309","GO:0044309",4,"GO:0150034",9.67147455239429,214,"neuron spine","distal axon",0.883627906976744,0.447,0.613
"GO:0098839","GO:0098839",3,"GO:0099572",9.52199859846466,114,"postsynaptic density membrane","postsynaptic specialization",0.670790697674419,0.398,0.879
"GO:0043197","GO:0043197",4,"GO:0150034",9.24658877147604,208,"dendritic spine","distal axon",0.666023255813953,0.449166666666667,0.609
"GO:0098685","GO:0098685",5,"GO:0098685",9.12646642830692,144,"Schaffer collateral - CA1 synapse","Schaffer collateral - CA1 synapse",0.81153488372093,1,0
"GO:0098982","GO:0098982",6,"GO:0098982",8.99169234451003,135,"GABA-ergic synapse","GABA-ergic synapse",0.813813953488372,1,0
"GO:0030427","GO:0030427",7,"GO:0030427",8.49094158859865,221,"site of polarized growth","site of polarized growth",0.954325581395349,0.375666666666667,0
"GO:0030426","GO:0030426",7,"GO:0030427",8.12317533464479,213,"growth cone","site of polarized growth",0.843744186046512,0.374666666666667,0.995
"GO:0042734","GO:0042734",2,"GO:0097060",7.15319232919245,238,"presynaptic membrane","synaptic membrane",0.713488372093023,0.40775,0.886
"GO:0034702","GO:0034702",8,"GO:0034702",6.56457649182101,301,"monoatomic ion channel complex","monoatomic ion channel complex",0.854883720930233,0.2755,0
"GO:0048786","GO:0048786",9,"GO:0048786",4.96366535094237,121,"presynaptic active zone","presynaptic active zone",0.79953488372093,1,0
"GO:1902495","GO:1902495",8,"GO:0034702",4.61883110598555,396,"transmembrane transporter complex","monoatomic ion channel complex",0.854255813953488,0.27625,0.969
"GO:0034703","GO:0034703",8,"GO:0034702",4.2595079742475,194,"cation channel complex","monoatomic ion channel complex",0.858674418604651,0.2915,0.964
"GO:0044306","GO:0044306",4,"GO:0150034",4.16395869213768,224,"neuron projection terminus","distal axon",0.883581395348837,0.447166666666667,0.613
"GO:0008021","GO:0008021",10,"GO:0008021",3.9976315789008,259,"synaptic vesicle","synaptic vesicle",0.726209302325581,0.349333333333333,0
"GO:1990351","GO:1990351",8,"GO:0034702",3.98410788739784,421,"transporter complex","monoatomic ion channel complex",0.893883720930233,0.27825,0.965
"GO:0070382","GO:0070382",10,"GO:0008021",3.3595272503089,281,"exocytic vesicle","synaptic vesicle",0.928395348837209,0.347,0.988
"GO:0031252","GO:0031252",11,"GO:0031252",3.2648214181722,415,"cell leading edge","cell leading edge",0.997488372093023,1,0
