"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0098984","GO:0098984",1,"GO:0098984",29.2179970757003,448,"neuron to neuron synapse","neuron to neuron synapse",0.74415,0.30675,0
"GO:0032279","GO:0032279",1,"GO:0098984",24.90932950187,407,"asymmetric synapse","neuron to neuron synapse",0.74595,0.3055,0.979
"GO:0097060","GO:0097060",2,"GO:0097060",24.5113209975792,514,"synaptic membrane","synaptic membrane",0.667766666666667,0.356,0
"GO:0099572","GO:0099572",3,"GO:0099572",23.2347768104952,436,"postsynaptic specialization","postsynaptic specialization",0.726566666666667,0.325,0
"GO:0014069","GO:0014069",1,"GO:0098984",22.5972599525063,384,"postsynaptic density","neuron to neuron synapse",0.7076,0.30925,0.97
"GO:0150034","GO:0150034",4,"GO:0150034",15.18379755321,397,"distal axon","distal axon",0.88255,0.394333333333333,0
"GO:0045211","GO:0045211",2,"GO:0097060",14.3611751016359,352,"postsynaptic membrane","synaptic membrane",0.658583333333333,0.3782,0.938
"GO:0042734","GO:0042734",2,"GO:0097060",11.8192450915099,238,"presynaptic membrane","synaptic membrane",0.672066666666667,0.402,0.886
"GO:0044309","GO:0044309",4,"GO:0150034",11.7094506616628,214,"neuron spine","distal axon",0.90075,0.450166666666667,0.613
"GO:0043197","GO:0043197",4,"GO:0150034",11.3559259423817,208,"dendritic spine","distal axon",0.672566666666667,0.452166666666667,0.609
"GO:0098685","GO:0098685",5,"GO:0098685",11.2673987254412,144,"Schaffer collateral - CA1 synapse","Schaffer collateral - CA1 synapse",0.79625,1,0
"GO:0044306","GO:0044306",4,"GO:0150034",10.2730422534655,224,"neuron projection terminus","distal axon",0.894333333333333,0.386666666666667,0.613
"GO:0031252","GO:0031252",6,"GO:0031252",10.2182609851695,415,"cell leading edge","cell leading edge",0.967316666666667,0.395333333333333,0
"GO:0043209","GO:0043209",7,"GO:0043209",9.14899781576013,208,"myelin sheath","myelin sheath",0.99785,1,0
"GO:0030426","GO:0030426",8,"GO:0030426",8.71159447176596,213,"growth cone","growth cone",0.87005,0.374666666666667,0
"GO:0030427","GO:0030427",8,"GO:0030426",8.31307253931778,221,"site of polarized growth","growth cone",0.966683333333333,0.375666666666667,0.995
"GO:0043679","GO:0043679",4,"GO:0150034",7.30516308750881,202,"axon terminus","distal axon",0.6702,0.333166666666667,0.935
"GO:0008021","GO:0008021",9,"GO:0008021",6.83460646434679,259,"synaptic vesicle","synaptic vesicle",0.680583333333333,0.213833333333333,0
"GO:0048786","GO:0048786",10,"GO:0048786",6.58500734585423,121,"presynaptic active zone","presynaptic active zone",0.77255,0.5295,0
"GO:0070382","GO:0070382",9,"GO:0008021",6.54213103718135,281,"exocytic vesicle","synaptic vesicle",0.895433333333333,0.211666666666667,0.988
"GO:0030027","GO:0030027",6,"GO:0031252",5.81228727913118,181,"lamellipodium","cell leading edge",0.894366666666667,0.418,0.913
"GO:0043198","GO:0043198",11,"GO:0043198",5.54605331210215,71,"dendritic shaft","dendritic shaft",0.904233333333333,0.7185,0
"GO:0030133","GO:0030133",9,"GO:0008021",5.08701379171389,366,"transport vesicle","synaptic vesicle",0.895566666666667,0.2205,0.964
"GO:0098982","GO:0098982",12,"GO:0098982",4.9063900597311,135,"GABA-ergic synapse","GABA-ergic synapse",0.7987,1,0
"GO:0060076","GO:0060076",13,"GO:0060076",4.89751809372302,99,"excitatory synapse","excitatory synapse",0.8063,1,0
"GO:1902495","GO:1902495",14,"GO:1902495",4.0363471263249,396,"transmembrane transporter complex","transmembrane transporter complex",0.89825,0.347333333333333,0
"GO:0099634","GO:0099634",3,"GO:0099572",3.87512386033256,154,"postsynaptic specialization membrane","postsynaptic specialization",0.663666666666667,0.33,0.9
"GO:1990351","GO:1990351",14,"GO:1902495",3.83358266480934,421,"transporter complex","transmembrane transporter complex",0.961916666666667,0.348666666666667,0.989
"GO:0097470","GO:0097470",15,"GO:0097470",3.3894758623113,29,"ribbon synapse","ribbon synapse",0.8236,1,0
"GO:0019898","GO:0019898",16,"GO:0019898",3.16270069008179,227,"extrinsic component of membrane","extrinsic component of membrane",0.936683333333333,1,0
"GO:0098839","GO:0098839",3,"GO:0099572",3.16132676342847,114,"postsynaptic density membrane","postsynaptic specialization",0.650766666666667,0.336,0.879
"GO:0005938","GO:0005938",17,"GO:0005938",3.13703153756895,306,"cell cortex","cell cortex",0.916433333333333,1,0
"GO:0043204","GO:0043204",11,"GO:0043198",3.09235537533435,153,"perikaryon","dendritic shaft",0.978316666666667,0.7185,0.563
"GO:0034702","GO:0034702",14,"GO:1902495",2.94804404419195,301,"monoatomic ion channel complex","transmembrane transporter complex",0.900283333333333,0.355333333333333,0.969
"GO:0014704","GO:0014704",18,"GO:0014704",2.88167983142106,67,"intercalated disc","intercalated disc",0.80575,0.38325,0
"GO:0099092","GO:0099092",3,"GO:0099572",2.83246676679877,44,"postsynaptic density, intracellular component","postsynaptic specialization",0.747083333333333,0.3506,0.792
"GO:0048787","GO:0048787",10,"GO:0048786",2.72641759484663,66,"presynaptic active zone membrane","presynaptic active zone",0.70115,0.5295,0.941
"GO:0005911","GO:0005911",18,"GO:0014704",2.61654173100485,543,"cell-cell junction","intercalated disc",0.772216666666667,0.38725,0.791
"GO:0005874","GO:0005874",19,"GO:0005874",2.48369882009331,467,"microtubule","microtubule",0.967466666666667,1,0
"GO:0099501","GO:0099501",9,"GO:0008021",2.43597646609759,147,"exocytic vesicle membrane","synaptic vesicle",0.847233333333333,0.211166666666667,0.924
"GO:0030672","GO:0030672",9,"GO:0008021",2.43597646609759,147,"synaptic vesicle membrane","synaptic vesicle",0.6606,0.208666666666667,0.939
"GO:0005912","GO:0005912",18,"GO:0014704",2.14246002143597,154,"adherens junction","intercalated disc",0.79945,0.435,0.698
"GO:0099091","GO:0099091",3,"GO:0099572",2.10672522624907,52,"postsynaptic specialization, intracellular component","postsynaptic specialization",0.761883333333333,0.348,0.804
"GO:0098686","GO:0098686",1,"GO:0098984",2.08070112546639,61,"hippocampal mossy fiber to CA3 synapse","neuron to neuron synapse",0.782016666666667,0.3885,0.824
"GO:0043195","GO:0043195",4,"GO:0150034",1.97906037443356,93,"terminal bouton","distal axon",0.692666666666667,0.370833333333333,0.864
"GO:0030658","GO:0030658",9,"GO:0008021",1.8928572436769,190,"transport vesicle membrane","synaptic vesicle",0.846133333333333,0.2185,0.902
"GO:0098858","GO:0098858",20,"GO:0098858",1.74073726342234,234,"actin-based cell projection","actin-based cell projection",0.920783333333333,1,0
"GO:0042383","GO:0042383",21,"GO:0042383",1.71975577775802,170,"sarcolemma","sarcolemma",0.89895,0.5405,0
"GO:0071013","GO:0071013",22,"GO:0071013",1.7109981534286,110,"catalytic step 2 spliceosome","catalytic step 2 spliceosome",0.956316666666667,1,0
"GO:0009925","GO:0009925",2,"GO:0097060",1.69819265353403,301,"basal plasma membrane","synaptic membrane",0.867716666666667,0.402,0.705
"GO:0031594","GO:0031594",23,"GO:0031594",1.66443245587975,109,"neuromuscular junction","neuromuscular junction",0.804566666666667,1,0
"GO:0016323","GO:0016323",2,"GO:0097060",1.64724300480093,267,"basolateral plasma membrane","synaptic membrane",0.869733333333333,0.4094,0.691
"GO:0045121","GO:0045121",24,"GO:0045121",1.56714942370925,301,"membrane raft","membrane raft",0.9226,0.502,0
"GO:0098857","GO:0098857",24,"GO:0045121",1.54141115235337,302,"membrane microdomain","membrane raft",0.92255,0.502,0.996
"GO:0030315","GO:0030315",21,"GO:0042383",1.50023393603555,72,"T-tubule","sarcolemma",0.905966666666667,0.5405,0.919
"GO:0044295","GO:0044295",8,"GO:0030426",1.44380192647697,48,"axonal growth cone","growth cone",0.883483333333333,0.413666666666667,0.881
"GO:0031256","GO:0031256",6,"GO:0031252",1.436935168471,159,"leading edge membrane","cell leading edge",0.882216666666667,0.422,0.901
"GO:0044291","GO:0044291",18,"GO:0014704",1.41306018320318,90,"cell-cell contact zone","intercalated disc",0.801766666666667,0.3745,0.978
"GO:0030139","GO:0030139",25,"GO:0030139",1.40854656975866,214,"endocytic vesicle","endocytic vesicle",0.932683333333333,1,0
"GO:0060077","GO:0060077",26,"GO:0060077",1.36014106143713,29,"inhibitory synapse","inhibitory synapse",0.824333333333333,1,0
