"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0070382","GO:0070382",1,"GO:0070382",4.66473999935153,281,"exocytic vesicle","exocytic vesicle",0.705428571428571,0.2358,0
"GO:0008021","GO:0008021",1,"GO:0070382",4.02947511973839,259,"synaptic vesicle","exocytic vesicle",0.575785714285714,0.237,0.988
"GO:0030133","GO:0030133",1,"GO:0070382",3.60510797599182,366,"transport vesicle","exocytic vesicle",0.709857142857143,0.2506,0.971
"GO:0150034","GO:0150034",2,"GO:0150034",2.93271008026638,397,"distal axon","distal axon",0.930785714285714,1,0
"GO:0043209","GO:0043209",3,"GO:0043209",2.59830283040127,208,"myelin sheath","myelin sheath",0.997642857142857,1,0
"GO:0099572","GO:0099572",4,"GO:0099572",2.5035978840067,436,"postsynaptic specialization","postsynaptic specialization",0.756714285714286,0.48925,0
"GO:0014069","GO:0014069",4,"GO:0099572",2.47926564352492,384,"postsynaptic density","postsynaptic specialization",0.694071428571429,0.266,0.981
"GO:0099501","GO:0099501",1,"GO:0070382",2.29511962920997,147,"exocytic vesicle membrane","exocytic vesicle",0.711285714285714,0.2482,0.931
"GO:0030672","GO:0030672",1,"GO:0070382",2.29511962920997,147,"synaptic vesicle membrane","exocytic vesicle",0.587857142857143,0.2452,0.931
"GO:0098984","GO:0098984",4,"GO:0099572",2.23030623907215,448,"neuron to neuron synapse","postsynaptic specialization",0.750357142857143,0.379,0.535
"GO:0030426","GO:0030426",5,"GO:0030426",2.0558898515456,213,"growth cone","growth cone",0.860142857142857,0.5025,0
"GO:0032279","GO:0032279",4,"GO:0099572",2.0395220212341,407,"asymmetric synapse","postsynaptic specialization",0.750785714285714,0.37725,0.527
"GO:0005874","GO:0005874",6,"GO:0005874",2.01012913994091,467,"microtubule","microtubule",0.949,1,0
"GO:0030427","GO:0030427",5,"GO:0030426",1.87303661735253,221,"site of polarized growth","growth cone",0.926714285714286,0.5025,0.995
