"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0005681","GO:0005681",13,"GO:0005681",2.94235078965219,221,"spliceosomal complex","spliceosomal complex",0.929121951219512,0.725,0
"GO:0044306","GO:0044306",3,"GO:0150034",2.82590629591626,224,"neuron projection terminus","distal axon",0.916585365853659,0.4474,0.613
"GO:1990124","GO:1990124",13,"GO:0005681",2.59066761098082,16,"messenger ribonucleoprotein complex","spliceosomal complex",0.979853658536585,0.725,0.55
"GO:0097470","GO:0097470",14,"GO:0097470",2.50880429912049,29,"ribbon synapse","ribbon synapse",0.847073170731707,1,0
"GO:0099522","GO:0099522",15,"GO:0099522",2.13705236670827,49,"cytosolic region","cytosolic region",0.926853658536585,0.523,0
"GO:0022626","GO:0022626",16,"GO:0022626",2.093051549904,142,"cytosolic ribosome","cytosolic ribosome",0.914707317073171,1,0
"GO:0099738","GO:0099738",17,"GO:0099738",1.89738625403376,47,"cell cortex region","cell cortex region",0.877048780487805,0.394333333333333,0
"GO:0045211","GO:0045211",9,"GO:0097060",1.89640524816013,352,"postsynaptic membrane","synaptic membrane",0.73690243902439,0.406333333333333,0.938
"GO:1990351","GO:1990351",18,"GO:1990351",1.85904822354869,421,"transporter complex","transporter complex",0.984341463414634,1,0
"GO:0099524","GO:0099524",15,"GO:0099522",1.81501389035025,28,"postsynaptic cytosol","cytosolic region",0.767634146341463,0.523,0.954
"GO:0043679","GO:0043679",3,"GO:0150034",1.74238225289387,202,"axon terminus","distal axon",0.705829268292683,0.385,0.935
"GO:0099568","GO:0099568",17,"GO:0099738",1.57302427886673,271,"cytoplasmic region","cell cortex region",0.914,0.439666666666667,0.862
"GO:0042734","GO:0042734",9,"GO:0097060",1.57302427886673,238,"presynaptic membrane","synaptic membrane",0.740073170731707,0.423666666666667,0.886
"GO:0098831","GO:0098831",17,"GO:0099738",1.52672468548077,22,"presynaptic active zone cytoplasmic component","cell cortex region",0.725024390243902,0.408666666666667,0.955
"GO:0031252","GO:0031252",19,"GO:0031252",1.50991369874212,415,"cell leading edge","cell leading edge",0.997463414634146,1,0
"GO:0019898","GO:0019898",20,"GO:0019898",1.42404874961278,227,"extrinsic component of membrane","extrinsic component of membrane",0.967439024390244,1,0
"GO:0010494","GO:0010494",21,"GO:0010494",1.34700969713176,84,"cytoplasmic stress granule","cytoplasmic stress granule",0.929390243902439,0.684,0
"GO:0005874","GO:0005874",21,"GO:0010494",1.30631820613422,467,"microtubule","cytoplasmic stress granule",0.942512195121951,0.684,0.632
